Wall time,Step,Value
1657707069.4946074,5,-0.0023089933674782515
1657707315.1177056,18,-0.0019372748211026192
1657707451.465896,24,-0.001389610581099987
1657707795.1212142,40,-0.002323659835383296
1657707812.006729,42,-0.0014989618211984634
1657707922.2268338,45,-0.0013518397463485599
1657708014.8233275,53,-0.0015415649395436049
1657708080.3489387,56,-0.0007635303190909326
1657708548.2477536,71,-0.0007638112874701619
1657708617.790815,74,-0.0023159747943282127
1657708942.2898736,94,-0.002346367808058858
1657709081.0721135,102,-0.0019419935997575521
1657709187.388627,105,-0.0022892046254128218
1657709196.2379646,106,-0.0016470365226268768
1657709305.1824856,113,-0.002098865807056427
1657709582.115597,126,-0.0024907009210437536
1657709912.3007402,139,-0.0018896062392741442
1657710176.8460712,150,-0.0014184389729052782
1657710279.1648653,155,-0.0017197930719703436
1657710301.0212538,158,-0.002493558917194605
1657710525.4849722,167,-0.0010904647642746568
1657710538.382751,168,-0.001431869575753808
1657710760.9108143,178,-0.0020917176734656096
1657710869.6423235,183,-0.0019595669582486153
1657710958.6819396,185,-0.00243955897167325
1657710963.99714,186,-0.0023558218963444233
1657711083.000302,190,-0.0024178128223866224
1657711204.3983407,198,-0.0010334159014746547
1657711389.235304,206,-0.0024178128223866224
1657711408.3627033,207,-0.0009093937696889043
1657711507.52579,212,-0.0018113378901034594
1657711743.9999225,223,-0.0008835607441142201
1657711925.3754892,229,-0.0017585281748324633
1657712014.2080157,234,-0.0024178128223866224
1657712301.517462,249,-0.0010055048624053597
1657712447.4265063,255,-0.0018752608448266983
1657712585.68223,260,-0.0022792438976466656
1657712715.7623327,267,-0.0024907009210437536
1657712799.1833878,271,-0.0018567079678177834
1657712830.2197788,273,-0.001046028803102672
1657713363.3137643,292,-0.0006017625564709306
1657713481.709048,297,-0.0011133326916024089
1657713492.3386037,298,-0.0013750218786299229
1657713631.1443505,303,-0.0007914539310149848
1657713714.6555614,308,-0.0023638284765183926
1657713786.7976432,310,-0.001503432053141296
1657713886.8615553,318,-0.0018069898942485452
1657713953.8047752,319,-0.0010153385810554028
1657714164.0164342,330,-0.002067931229248643
1657714385.1964736,339,-0.0024907009210437536
1657714542.557124,347,-0.0019507495453581214
1657714833.641464,363,-0.00157866848167032
1657714978.3782985,367,-0.0012722878018394113
1657715228.5350354,377,-0.0013981537194922566
1657716384.402168,421,-0.001407624687999487
1657716394.530967,422,-0.0016040855553001165
1657716594.6282532,430,-0.0018240996869280934
1657716771.805521,439,-0.0012178042670711875
1657716789.289542,441,-0.002001176355406642
1657716798.4700646,442,-0.0017553860088810325
1657716865.5514085,445,-0.0014228716026991606
1657716994.501146,451,-0.0016705520683899522
1657717199.1649446,460,-0.0018224141094833612
1657717219.0082004,463,-0.002493558917194605
1657717293.7234063,464,-0.001957933185622096
1657717622.171226,474,-0.0020229851361364126
1657717993.7923772,491,-0.002491876482963562
1657718022.7847953,493,-0.0008103714790195227
1657718581.598988,512,-0.002346367808058858
1657718711.7571034,514,-0.0015666431281715631
1657718745.59923,517,-0.001933299470692873
1657719051.1629076,525,-0.0010015995940193534
1657719144.6426585,531,-0.002328543458133936
1657719159.8300538,533,-0.0015032383380457759
1657719255.3055646,536,-0.0018307098653167486
1657719355.2837396,542,-0.0014620805159211159
1657719441.578641,547,-0.001038183574564755
1657719611.3728907,557,-0.0019595669582486153
1657719706.3467,563,-0.002467683283612132
1657719905.1909754,569,-0.0014989618211984634
1657719957.3936734,573,-0.0022892046254128218
1657720136.1177309,579,-0.002370961010456085
1657720154.1101575,581,-0.0021379713434726
1657720224.1296365,584,-0.0015491662779822946
1657720238.989551,586,-0.0020124027505517006
1657720244.1308699,587,-0.002425859682261944
1657720346.6609626,592,-0.0014370211865752935
1657720360.20466,593,-0.001251904177479446
1657720498.636499,602,-0.0020160607527941465
1657720656.9069653,610,-0.0014620805159211159
1657720767.2701757,615,-0.002487202174961567
1657720939.5765898,620,-0.002307623391970992
1657720960.7819147,622,-0.001690999954007566
1657721306.0570846,634,-0.0020892005413770676
1657721432.0508745,641,-0.0014172240626066923
1657721440.2469153,642,-0.0018394512590020895
1657721511.8187125,644,-0.0020892005413770676
1657721540.2399588,647,-0.0020674136467278004
1657721594.1071033,649,-0.002491876482963562
1657721829.1086588,661,-0.0005514920921996236
1657721916.779469,664,-0.0023089933674782515
1657721942.8060286,668,-0.0023174253292381763
1657722014.7357683,671,-0.0014785451348870993
1657722070.8516235,674,-0.0024467287585139275
1657722106.50603,678,-0.0012329688761383295
1657722138.8206115,679,-0.002007880713790655
1657722178.6851974,683,-0.0013716951943933964
1657722260.7623081,688,-0.0024178128223866224
1657722730.8434162,706,-0.002425859682261944
1657722889.5728486,714,-0.002487202174961567
1657722913.7180035,718,-0.0023271574173122644
1657722979.6249802,722,-0.002346367808058858
1657722991.8542283,723,-0.0013403292978182435
1657723142.6695669,730,-0.0020216205157339573
1657723333.292848,739,-0.0012784864520654082
1657723377.183198,743,-0.0024426348973065615
1657723458.666546,747,-0.0022991241421550512
1657723564.8870144,751,-0.0023049793671816587
1657723570.010216,752,-0.002425859682261944
1657723643.2500517,756,-0.002410986227914691
1657723868.205876,765,-0.0006462596938945353
1657723938.8245263,769,-0.0018845616141334176
1657723952.7793267,770,-0.0012464248575270176
1657723957.4239643,771,-0.002493558917194605
1657723981.3413801,773,-0.0010894519509747624
1657724032.0358229,774,-0.0013985774712637067
1657724153.994481,780,-0.0014376480830833316
1657724243.1985426,784,-0.002425859682261944
1657724248.0472317,785,-0.00243955897167325
1657724258.9890933,787,-0.0023174253292381763
1657724438.8302088,792,-0.001867057173512876
1657724446.9491725,793,-0.0018123326590284705
1657724568.208037,794,-0.0021513758692890406
1657724599.0174644,798,-0.0019667642191052437
1657724660.9728284,802,-0.0018237243639305234
1657724724.2423282,807,-0.0021254485473036766
1657724733.6521845,808,-0.0016405066708102822
1657724804.1865427,809,-0.001882436452433467
1657725251.2085917,832,-0.0022344570606946945
1657725340.234495,836,-0.0013526398688554764
1657725363.6926687,838,-0.0019712105859071016
1657725454.2264206,843,-0.0012377271195873618
1657726068.0910892,869,-0.001037205453030765
1657726189.2801065,874,-0.0011172014055773616
1657726209.4459074,876,-0.0011519548716023564
1657726329.0283499,882,-0.0020110204350203276
1657726507.8689475,890,-0.002128132851794362
1657726646.6662533,896,-0.0006452070083469152
1657726717.4235098,900,-0.001422061468474567
1657726861.6064932,907,-0.002041632542386651
1657726908.2606788,909,-0.0019419935997575521
1657727001.3329349,915,-0.002425859682261944
1657727015.1665752,917,-0.002041632542386651
1657727072.3461227,920,-0.0013712779618799686
1657727099.0028381,923,-0.0021544410847127438
1657727264.3141696,931,-0.0023271574173122644
1657727268.7158642,932,-0.002490105340257287
1657727353.0562172,935,-0.002493558917194605
1657727460.9242837,942,-0.001640570000745356
1657727562.6806479,945,-0.001092824386432767
1657727826.9010906,954,-0.0014774501323699951
1657727855.8313792,958,-0.002039266750216484
1657727961.8308997,961,-0.0012433241354301572
1657727978.9754355,962,-0.0010434804717078805
1657728187.507482,971,-0.0024907009210437536
1657728195.4736772,972,-0.0024095242843031883
1657728244.179757,976,-0.002328543458133936
1657728257.2022057,978,-0.0020252771209925413
1657728332.5945077,979,-0.0020700169261544943
1657728402.6808338,984,-0.002208818681538105
1657728419.0928214,987,-0.0023049793671816587
1657728435.0407948,988,-0.0010913279838860035
1657728654.0188427,996,-0.001220251084305346
1657728797.480784,1000,-0.002433642279356718
1657728822.7733796,1002,-0.0010159248486161232
1657728933.5119355,1005,-0.001082650967873633
1657729081.2476475,1014,-0.001956839580088854
1657729111.0076237,1017,-0.0014729124959558249
1657729278.9787083,1025,-0.0021507670171558857
1657729596.0722432,1037,-0.002359257312491536
1657729788.0121067,1044,-0.0012963456101715565
1657729986.533601,1057,-0.0021776659414172173
1657730083.0252733,1063,-0.0013267217436805367
1657730173.888244,1066,-0.0024907009210437536
1657730195.4281764,1068,-0.0018197802128270268
1657730276.4540281,1072,-0.0016089596319943666
1657730350.0471861,1076,-0.0013950344873592257
1657730369.163966,1078,-0.0012021844740957022
1657730473.5531015,1083,-0.0011015203781425953
1657730546.1899076,1084,-0.0010826510842889547
1657730683.6059206,1093,-0.001140859443694353
1657730858.7498045,1099,-0.0017502022674307227
1657730882.5650408,1103,-0.0017153124790638685
1657730969.8757696,1104,-0.0017431689193472266
1657731226.5131917,1114,-0.002493558917194605
1657731311.7606988,1119,-0.0021354551427066326
1657731669.2527587,1133,-0.0023558218963444233
1657732229.170114,1155,-0.0008808074053376913
1657732235.1666782,1156,-0.0022466976661235094
1657732308.3414624,1160,-0.0022289759945124388
1657732346.3019466,1161,-0.0005292757996357977
1657732357.4296672,1162,-0.0014957713428884745
1657732738.4554095,1180,-0.0016878599999472499
1657732996.6886106,1192,-0.0011831116862595081
1657733007.8590264,1193,-0.0014374351594597101
1657733234.6091075,1199,-0.002488779602572322
1657733246.6900265,1201,-0.002014916855841875
1657733322.0398436,1206,-0.00200573168694973
1657733962.08644,1232,-0.0012986952206119895
1657734031.0349967,1234,-0.001870610169135034
1657734262.1717424,1244,-0.002110718982294202
1657734427.744239,1255,-0.002277896972373128
1657734450.5492682,1258,-0.0014631705125793815
1657734542.6009407,1261,-0.0021507670171558857
1657734882.5517068,1281,-0.0014269545208662748
1657734965.7221563,1287,-0.0023558218963444233
1657735287.032052,1294,-0.0024440584238618612
1657735376.6555274,1300,-0.0022991241421550512
1657735553.007832,1310,-0.0014734910801053047
1657735722.2110054,1315,-0.0008382764644920826
1657735733.6954827,1316,-0.0014084374997764826
1657735809.0441008,1319,-0.0010330185759812593
1657736016.7624536,1327,-0.0010785098420456052
1657736107.3829672,1330,-0.0007050485000945628
1657736139.1075804,1333,-0.0013952114386484027
1657736226.8242218,1336,-0.0021341913379728794
1657736235.2056837,1337,-0.0017797837499529123
1657736565.406687,1355,-0.0024010154884308577
1657736957.7626684,1370,-0.0018102909671142697
1657737151.243825,1385,-0.001867057173512876
1657737169.3140693,1388,-0.0023284838534891605
1657737263.2171454,1389,-0.0016528541455045342
1657737285.2228715,1391,-0.0012647418770939112
1657737292.721501,1392,-0.0019583709072321653
1657737987.5882688,1414,-0.0024178128223866224
1657738062.04564,1419,-0.0022145656403154135
1657738094.6915717,1422,-0.0009395328816026449
1657738214.8950021,1426,-0.0013671111082658172
1657738235.3759172,1428,-0.0012790662003681064
1657738346.524297,1432,-0.002435131464153528
1657738469.2478492,1436,-0.0008384607499465346
1657738552.3964329,1440,-0.0024535562843084335
1657739066.555702,1465,-0.0016391535755246878
1657739075.6473618,1466,-0.0016801165184006095
1657739249.10009,1477,-0.001526450621895492
1657739481.9164104,1485,-0.002448315965011716
1657739488.9055738,1486,-0.0020428195130079985
1657739566.5754447,1489,-0.0013570579467341304
1657739576.6520224,1491,-0.0023159747943282127
1657739779.5722897,1501,-0.0018895386019721627
1657739868.7410686,1508,-0.001153630786575377
1657740224.0705862,1523,-0.0011082814307883382
1657740287.670687,1524,-0.0011353192385286093
1657740342.3358119,1527,-0.0014529763720929623
1657740954.0472276,1551,-0.0024907009210437536
1657740965.360057,1552,-0.0015053005190566182
1657741064.4412632,1554,-0.002080794656649232
1657741190.35175,1561,-0.0018300467636436224
1657741350.18396,1568,-0.0024907009210437536
1657741416.7545326,1569,-0.0017758108442649245
1657741597.136178,1578,-0.001819116878323257
1657741707.9128962,1582,-0.0013165032723918557
1657741801.6304986,1584,-0.002487270161509514
1657741849.5718756,1588,-0.0019672163762152195
1657742045.769378,1597,-0.0023558218963444233
1657742247.5040348,1604,-0.0023978757672011852
1657742261.8858209,1605,-0.0011864918051287532
1657742403.5794835,1610,-0.0013711706269532442
1657742584.3080633,1618,-0.000983225298114121
1657742753.3936424,1627,-0.0011495469370856881
1657742767.1590142,1628,-0.0012142438208684325
1657742898.3427358,1632,-0.0012396132806316018
1657743061.8645775,1637,-0.0011339358752593398
1657743142.4882798,1640,-0.0011730572441592813
1657743160.453361,1642,-0.0015734630869701505
1657743211.5327141,1645,-0.0014540232950821519
1657743235.807674,1648,-0.0018258994678035378
1657743296.670365,1652,-0.0020137473475188017
1657743440.4902651,1660,-0.002473310101777315
1657743561.430495,1668,-0.0010588840814307332
