Wall time,Step,Value
1657671977,2630,-0.002325739
1657672305,2644,-0.000988747
1657672436,2650,-0.002297762
1657672552,2655,-0.002493559
1657673096,2678,-0.001247057
1657673227,2685,-0.002490105
1657673355,2690,-0.000976762
1657673649,2703,-0.001639813
1657673780,2710,-0.002305981
1657674119,2725,-0.001377866
1657674428,2737,-0.001660509
1657674472,2740,-0.001271828
1657674763,2754,-0.002327157
1657675589,2789,-0.000699114
1657675608,2790,-0.00111697
1657675664,2791,-0.00242586
1657675996,2809,-0.002047434
1657676342,2824,-0.002354337
1657677367,2872,-0.002407985
1657677577,2881,-0.002079584
1657677725,2890,-0.00246162
1657677904,2896,-0.002187658
1657678432,2917,-0.001026816
1657678460,2919,-0.002341358
1657678467,2920,-0.002424505
1657679548,2967,-0.001748333
1657679702,2975,-0.002239147
1657680166,2998,-0.001810291
1657680358,3007,-0.001380341
1657680463,3011,-0.001628723
1657680513,3015,-0.001282286
1657680796,3027,-0.002487202
1657680859,3030,-0.000787227
1657681094,3038,-0.001178095
1657681172,3041,-0.002441136
1657681619,3065,-0.001293667
1657681718,3069,-0.00203228
1657681768,3071,-0.001647988
1657682312,3099,-0.000880638
1657682773,3122,-0.002420336
1657683098,3137,-0.002277897
1657683253,3145,-0.002294818
1657683335,3150,-0.002105921
1657683420,3155,-0.002453556
1657683601,3161,-0.001695615
1657683938,3177,-0.001144373
1657684334,3195,-0.002483109
1657684388,3196,-0.001647988
1657684540,3203,-0.000991756
1657684621,3206,-0.001935587
1657685103,3230,-0.001137734
1657685156,3233,-0.002493559
1657685317,3240,-0.002004568
1657685390,3243,-0.00248727
1657685403,3244,-0.002005732
1657685479,3246,-0.00147796
1657685488,3247,-0.00242586
1657686061,3272,-0.00227752
1657686266,3281,-0.002297762
1657686719,3305,-0.00228785
1657686888,3313,-0.002493559
1657687217,3327,-0.000886901
1657687224,3328,-0.002358572
1657687563,3345,-0.000881685
1657688197,3374,-0.001880082
1657688270,3376,-0.000820037
1657688486,3386,-0.002013747
1657688839,3403,-0.00242586
1657688920,3408,-0.002433642
1657689347,3430,-0.002483794
1657689513,3438,-0.002493559
1657689738,3449,-0.002365157
1657689828,3451,-0.001403683
1657689977,3458,-0.001452442
1657690090,3464,-0.001779784
1657690296,3471,-0.002407985
1657690432,3477,-0.002267911
1657690479,3480,-0.001728607
1657690841,3497,-0.002441136
1657691111,3509,-0.00242586
1657691186,3512,-0.002490278
1657691330,3519,-0.002465369
1657691663,3535,-0.000857949
1657691743,3537,-0.000809316
1657691855,3543,-0.00142851
1657691939,3547,-0.002317425
1657692306,3563,-0.00228785
1657692658,3580,-0.000901256
1657693090,3600,-0.002441136
1657693583,3618,-0.000992106
1657693615,3620,-0.002317425
1657693671,3622,-0.002410986
1657693715,3625,-0.001808237
1657693786,3628,-0.002079584
1657694166,3645,-0.002433642
1657694401,3656,-0.002409524
1657694681,3670,-0.001088596
1657695333,3700,-0.000705843
1657695420,3702,-0.001441801
1657695955,3726,-0.002329309
1657695998,3730,-0.002490701
1657696065,3732,-0.002049623
1657696169,3738,-0.001316693
1657696239,3741,-0.001221386
1657696269,3743,-0.001672423
1657696479,3752,-0.001134626
1657696564,3759,-0.002412375
1657696905,3772,-0.002417813
1657697066,3780,-0.001402873
1657697394,3793,-0.001621461
1657697417,3795,-0.002307623
1657697522,3798,-0.002060502
1657697898,3814,-0.00248727
1657698037,3819,-0.001022841
1657698108,3821,-0.002079584
1657698303,3831,-0.002490701
1657698375,3835,-0.000604235
1657699062,3864,-0.002346368
1657699175,3869,-0.002491876
1657699347,3876,-0.002423754
1657700250,3920,-0.001633568
1657700432,3928,-0.002491876
1657700624,3935,-0.000605482
1657700731,3939,-0.002060502
1657700933,3950,-0.002474857
1657701106,3956,-0.002417813
1657701254,3962,-0.00097671
1657701697,3984,-0.002150126
1657701905,3995,-0.001821019
1657702025,4000,-0.002137971
1657702199,4009,-0.001059983
1657702207,4010,-0.002267911
1657702521,4022,-0.001269935
1657702752,4033,-0.001311541
1657702840,4036,-0.001823724
1657703077,4046,-0.002364331
1657704109,4093,-0.001365981
1657704223,4098,-0.001916097
1657704244,4099,-0.001149311
1657704483,4109,-0.00076793
1657706046,4182,-0.002433642
1657706297,4193,-0.002490701
1657706323,4194,-0.000877957
1657706394,4196,-0.002493559
1657706433,4198,-0.001122452
1657706480,4201,-0.001801479
1657706496,4202,-0.00143187
1657706967,4227,-0.002349102
1657707119,4232,-0.000482283
1657707183,4235,-0.002428746
1657707353,4243,-0.00109554
1657707562,4254,-0.002128133
1657707763,4263,-0.001967216
1657707835,4266,-0.001477665
1657707849,4267,-0.001467239
1657708147,4282,-0.002297762
1657708492,4298,-0.001147162
1657708598,4304,-0.001960703
1657708683,4308,-0.002491876
1657708873,4317,-0.002491876
1657708896,4319,-0.00242586
1657709137,4328,-0.001833794
1657709226,4332,-0.001680117
1657709483,4343,-0.001357058
1657710063,4369,-0.002327157
1657710332,4378,-0.001107395
1657710684,4393,-0.001678157
1657710844,4400,-0.00203228
1657711055,4406,-0.002490701
1657711090,4410,-0.001995447
1657711126,4411,-0.002493559
1657711517,4430,-0.001831496
1657711611,4433,-0.002126825
1657712508,4469,-0.001520773
1657712605,4475,-0.00228785
1657712909,4490,-0.002307623
1657712985,4492,-0.000859013
1657713347,4509,-0.002052233
1657713372,4510,-0.000763371
1657713787,4529,-0.001635096
1657713808,4530,-0.001119237
1657713901,4533,-0.002493559
1657714126,4542,-0.002297762
1657714381,4553,-0.001078632
1657714884,4578,-0.001810291
1657714995,4581,-0.00119651
1657715234,4592,-0.002346368
1657715268,4595,-0.001890496
1657715347,4597,-0.001217804
1657715374,4599,-0.001089956
1657715696,4611,-0.002089201
1657716038,4628,-0.001504998
1657716487,4649,-0.001615832
1657716654,4656,-0.001267779
1657716829,4664,-0.002317425
1657716934,4668,-0.001293667
1657717069,4675,-0.001400404
1657717117,4676,-0.002409524
1657717126,4677,-0.002493559
1657717356,4687,-0.002060502
1657717980,4713,-0.00189482
1657718092,4718,-0.002327157
1657718410,4734,-0.002030897
1657718623,4745,-0.001482006
1657718762,4749,-0.000802309
1657718784,4750,-0.001260827
1657718946,4758,-0.002490105
1657719059,4764,-0.001436818
1657719152,4767,-0.000767912
1657719410,4776,-0.002030309
1657719477,4780,-0.001153535
1657719669,4787,-0.000749591
1657719685,4788,-0.001660118
1657719841,4794,-0.001265255
1657719974,4800,-0.002490701
1657720036,4802,-0.002229094
1657720081,4805,-0.001462081
1657720850,4840,-0.002435131
1657721178,4852,-0.002022985
1657721645,4871,-0.000873309
1657721683,4873,-0.001099241
1657722105,4894,-0.001764879
1657722506,4914,-0.00226925
1657723051,4938,-0.002417813
1657723128,4941,-0.001962486
1657723365,4954,-0.002492289
1657723544,4962,-0.002355822
1657723721,4971,-0.001869042
1657723760,4974,-0.002364331
1657723830,4976,-0.001840626
1657723844,4977,-0.001300135
1657724720,5021,-0.002478465
1657724847,5027,-0.002453556
1657724885,5030,-0.001659386
1657725045,5037,-0.001684784
1657725286,5050,-0.001810291
1657725336,5052,-0.002490701
1657725348,5053,-0.00144715
1657725486,5060,-0.002022985
1657725930,5078,-0.001883526
1657726418,5101,-0.00228785
1657726538,5106,-0.001868083
1657727007,5126,-0.00246922
1657727029,5128,-0.001810291
1657727147,5134,-0.0022579
1657727672,5160,-0.000959075
1657727777,5165,-0.00204282
1657728228,5182,-0.000886334
1657728633,5200,-0.001282984
1657728885,5208,-0.001728607
1657729422,5231,-0.002409782
1657729477,5235,-0.001571662
1657729581,5239,-0.000675242
1657729591,5240,-0.001923235
1657730179,5266,-0.001493581
1657730640,5289,-0.00242586
1657731259,5318,-0.001976178
1657731496,5329,-0.001196761
1657731805,5345,-0.001803618
1657732156,5359,-0.000462122
1657732164,5360,-0.002320112
1657732618,5380,-0.001303783
1657733090,5404,-0.00248727
1657733473,5420,-0.001847005
1657733893,5439,-0.00242586
1657733967,5442,-0.00226925
1657734067,5447,-0.001498962
1657734864,5484,-0.002307623
1657735053,5491,-0.00246922
1657735096,5495,-0.00247331
1657735252,5501,-0.001270985
1657735365,5507,-0.001799852
1657735483,5512,-0.001907589
1657735512,5515,-0.001770547
1657735590,5517,-0.001087731
1657736106,5541,-0.002491876
1657736265,5549,-0.002417813
1657736661,5566,-0.002023834
1657736777,5571,-0.001019285
1657736805,5573,-0.001810291
1657737079,5585,-0.000836597
1657737173,5587,-0.000607323
1657737271,5593,-0.001504381
1657737533,5605,-0.00079707
1657737628,5610,-0.002490105
1657737882,5620,-0.001849763
1657738093,5630,-0.002441136
1657738693,5658,-0.002493559
1657738719,5660,-0.001196711
1657738836,5664,-0.000801614
1657739185,5679,-0.002138731
1657739964,5720,-0.002317425
1657740071,5723,-0.000767906
1657740492,5741,-0.002239147
1657740831,5759,-0.00248727
1657741204,5776,-0.00228785
1657741250,5779,-0.002317425
1657741364,5784,-0.001859936
1657741490,5789,-0.001106745
1657741874,5807,-0.001621461
1657741881,5808,-0.002441136
1657742224,5825,-0.001428648
1657742301,5828,-0.002307623
1657742418,5835,-0.00242586
1657743078,5862,-0.000382036
1657743106,5864,-0.001660509
1657743275,5871,-0.002407985
1657743589,5889,-0.002490701
1657743796,5898,-0.001281692
1657743971,5907,-0.001422894
1657744163,5917,-0.001902174
1657744358,5928,-0.001532275
1657744491,5932,-0.000741988
1657744502,5933,-0.002493559
1657744901,5952,-0.001554949
1657745017,5957,-0.001408437
1657745044,5959,-0.001108035
1657745124,5963,-0.001680117
1657745340,5972,-0.001735332
1657745655,5990,-0.00242586
1657746085,6010,-0.001059371
1657746205,6015,-0.001617006
1657746431,6024,-0.001033019
1657746556,6030,-0.001477665
1657746598,6031,-0.002014917
1657746655,6035,-0.001070292
1657746728,6038,-0.002412375
1657747140,6060,-0.001436818
1657747583,6078,-0.00110152
1657747668,6082,-0.001933299
1657747781,6087,-0.002491876
1657748087,6103,-0.002011849
1657748130,6105,-0.002383416
1657748372,6115,-0.001537087
1657748526,6121,-0.001572555
1657748548,6123,-0.002096223
1657748660,6129,-0.001583115
1657748731,6131,-0.002490105
1657748772,6133,-0.000795207
1657748977,6145,-0.001825899
1657749031,6147,-0.002412375
1657749058,6149,-0.001226639
1657749560,6172,-0.00179492
1657749705,6181,-0.002365157
1657749757,6184,-0.00132491
1657750081,6200,-0.001757012
1657750339,6211,-0.002033462
1657750370,6213,-0.002454901
1657750488,6219,-0.001457353
1657750815,6232,-0.002483109
1657750893,6237,-0.002458467
1657751039,6244,-0.001137734
1657751152,6250,-0.002442635
1657751442,6263,-0.001050171
1657751967,6289,-0.002423754
1657752483,6312,-0.00248878
1657752577,6316,-0.002489029
1657752591,6317,-0.001513247
1657752719,6324,-0.002490701
1657753134,6341,-0.002277897
1657753323,6352,-0.001230434
1657753575,6363,-0.002290491
1657753716,6370,-0.002490701
1657753905,6376,-0.000881685
1657754379,6400,-0.002493559
1657755608,6455,-0.001402873
1657755689,6459,-0.002078309
1657755948,6472,-0.002239147
1657756247,6487,-0.00170058
1657756381,6495,-0.001179751
1657756438,6496,-0.001010398
1657756498,6500,-0.001244724
1657756696,6510,-0.002487202
1657756958,6520,-0.002041633
1657757022,6521,-0.001521197
1657757037,6522,-0.001417224
1657757165,6530,-0.00232366
1657757591,6550,-0.000967239
1657758102,6574,-0.002392306
1657758289,6581,-0.001472434
1657758326,6584,-0.002147847
1657758543,6594,-0.001417827
1657758722,6603,-0.001811566
1657758803,6606,-0.001834854
1657759015,6616,-0.002493559
1657759128,6621,-0.000855434
1657759911,6657,-0.00247331
1657760087,6666,-0.002167698
1657760112,6668,-0.00226925
1657760209,6672,-0.001087451
1657760316,6678,-0.002493559
1657760419,6681,-0.001988634
1657760557,6688,-0.001673399
1657760814,6696,-0.000626899
1657760860,6699,-0.002346368
1657761042,6707,-0.0012729
1657761129,6711,-0.002409524
1657761176,6715,-0.00246162
1657761711,6738,-0.001659428
1657761802,6742,-0.002490701
1657761927,6749,-0.002098866
1657762039,6753,-0.001182917
1657762245,6764,-0.002409524
1657762502,6776,-0.002328543
1657762820,6792,-0.00104867
1657763438,6817,-0.000732405
1657763750,6832,-0.001994228
1657764086,6846,-0.001241386
1657764230,6854,-0.001927897
1657764410,6862,-0.002493559
1657764556,6868,-0.002108578
1657764568,6869,-0.001825899
1657765141,6895,-0.001447643
1657765463,6909,-0.002290491
1657765996,6934,-0.001707506
1657766444,6951,-0.001810291
1657766687,6963,-0.002490701
1657766746,6966,-0.001951881
1657766872,6972,-0.001096382
1657767288,6990,-0.00128067
1657767341,6992,-0.002144587
1657767732,7010,-0.00226925
1657767819,7014,-0.002493559
1657768265,7035,-0.002490701
1657768333,7039,-0.002464598
1657768532,7046,-0.002446729
1657768742,7059,-0.002023834
1657768864,7065,-0.002423754
1657769149,7079,-0.002354337
1657769400,7091,-0.001437526
1657769748,7106,-0.001775333
1657769881,7114,-0.002277897
1657769893,7115,-0.002467683
1657770437,7137,-0.001343889
1657770550,7141,-0.00090133
1657770873,7155,-0.001249948
1657771148,7167,-0.001792285
1657771159,7168,-0.002128993
1657771318,7175,-0.00134825
1657771623,7189,-0.001802576
1657771759,7195,-0.001532464
1657771938,7202,-0.001860182
1657771962,7204,-0.00242586
1657772145,7213,-0.002289205
1657772167,7215,-0.001995447
1657772233,7216,-0.001002371
1657772589,7235,-0.000971766
1657772661,7238,-0.002346368
1657772918,7247,-0.001346101
1657773244,7260,-0.001008527
1657773883,7284,-0.00228785
1657774227,7300,-0.002490701
1657774527,7311,-0.001875261
1657775018,7329,-0.001012214
1657775280,7339,-0.001286673
1657775299,7340,-0.001443082
1657775502,7346,-0.001810285
1657775673,7353,-0.001427414
1657775826,7357,-0.001014371
1657775845,7358,-0.001740809
1657775864,7359,-0.001657874
1657776508,7381,-0.00203379
1657776519,7382,-0.002184429
1657776638,7386,-0.002327157
1657776664,7388,-0.002017061
1657777075,7397,-0.001602779
1657777199,7401,-0.001477665
1657777939,7430,-0.002158581
1657777999,7431,-0.002060502
1657778265,7440,-0.002080795
1657778341,7443,-0.00188543
1657778543,7450,-0.002487202
1657778878,7460,-0.00168786
1657778973,7461,-0.001532704
1657779021,7463,-0.000968004
1657779136,7468,-0.00242586
1657779333,7474,-0.00242586
1657779444,7478,-0.002089201
1657779476,7480,-0.002490701
1657779945,7496,-0.00183301
1657780166,7502,-0.000832692
1657780191,7503,-0.00213922
1657780499,7511,-0.000971706
1657780990,7530,-0.002490701
1657781506,7547,-0.00130356
1657782072,7573,-0.00248727
1657782636,7596,-0.002034425
1657782896,7609,-0.002474857
1657782967,7612,-0.002297762
1657783648,7643,-0.002493559
1657783665,7644,-0.001442634
1657784008,7660,-0.002159019
1657784047,7661,-0.002040383
1657784263,7671,-0.00228785
1657784323,7674,-0.002327157
1657784395,7676,-0.002464598
1657784682,7687,-0.001152059
1657784797,7693,-0.001760371
1657784873,7696,-0.002259232
1657784935,7700,-0.00247331
1657785347,7718,-0.001203686
1657785358,7719,-0.00226925
1657785445,7723,-0.002327157
1657785516,7726,-0.001027905
1657785534,7728,-0.001810291
1657785857,7742,-0.001989774
1657785941,7746,-0.002491876
1657786196,7757,-0.000696631
1657786237,7760,-0.001458058
1657786679,7780,-0.000646259
1657786873,7788,-0.001865977
1657787078,7798,-0.002327157
1657787089,7799,-0.001838712
1657787330,7810,-0.00237436
1657787915,7833,-0.001113738
1657788033,7838,-0.002094707
1657788434,7855,-0.000979419
1657789447,7899,-0.001721519
1657789466,7900,-0.001154811
1657789558,7904,-0.001916097
1657789642,7908,-0.00228785
1657790067,7926,-0.002101394
1657790190,7932,-0.001143898
1657791078,7975,-0.002493559
1657791264,7983,-0.001428435
1657791455,7991,-0.002383968
1657791462,7992,-0.002307623
1657791786,8009,-0.002090418
1657792105,8022,-0.002277897
1657792223,8026,-0.001810291
1657792441,8037,-0.002409524
1657792696,8049,-0.002392306
1657792780,8052,-0.001817339
1657792800,8054,-0.002491876
1657792914,8058,-0.000650107
1657793112,8066,-0.002487202
1657794478,8126,-0.001728607
1657794599,8132,-0.001110356
1657794609,8133,-0.00242586
1657794975,8150,-0.002420681
1657795153,8157,-0.002439167
1657795650,8180,-0.00242586
1657795767,8184,-0.000990728
1657795988,8195,-0.00242586
1657796085,8198,-0.001707506
1657796425,8215,-0.001046029
1657796597,8221,-0.001515864
1657796846,8234,-0.001779784
1657797299,8254,-0.002392306
1657797532,8263,-0.001680117
1657797897,8279,-0.002455139
1657797961,8281,-0.002308993
1657798129,8290,-0.001810291
1657798353,8299,-0.0018386
1657798550,8307,-0.001302753
1657798965,8327,-0.002085475
1657799011,8329,-0.000640236
1657799130,8332,-0.001119334
1657799146,8334,-0.002410986
1657799267,8340,-0.002487202
1657799570,8352,-0.001627766
1657799581,8353,-0.002297762
1657799721,8360,-0.00202416
1657799814,8363,-0.001331741
1657799970,8368,-0.002317425
1657800146,8375,-0.002307623
1657800206,8377,-0.00118976
1657801354,8428,-0.001971232
1657801609,8439,-0.001443043
1657801673,8442,-0.001844923
1657801756,8447,-0.001894135
1657802118,8463,-0.001088253
1657802242,8467,-0.001258392
1657802251,8468,-0.002107101
1657802293,8470,-0.001797117
1657802545,8480,-0.001275879
1657802677,8484,-0.001987539
1657802768,8488,-0.00248878
1657802956,8497,-0.002493559
1657802969,8498,-0.00202285
1657803075,8503,-0.001874176
1657803155,8507,-0.002490701
1657803171,8508,-0.001614651
1657803529,8523,-0.002452218
1657804233,8554,-0.001602779
1657804475,8566,-0.002297762
1657804600,8573,-0.001302527
1657804705,8578,-0.001301776
1657804951,8592,-0.001316616
1657805214,8601,-0.002049623
1657805526,8616,-0.001432902
1657805761,8627,-0.002490701
1657805870,8634,-0.001962268
1657805886,8635,-0.001652483
1657806065,8644,-0.00193442
1657806947,8682,-0.002330093
1657806984,8685,-0.001408984
1657807063,8687,-0.002205448
1657807109,8690,-0.001764879
1657807167,8691,-0.002441136
1657807236,8695,-0.000803237
1657807994,8727,-0.002490701
1657808291,8741,-0.002493559
1657808892,8768,-0.001207185
1657808999,8774,-0.001984307
1657809086,8778,-0.001712345
1657809574,8796,-0.00203228
1657809731,8801,-0.000763371
1657810068,8816,-0.001715476
1657810103,8819,-0.001916097
1657810179,8822,-0.001213838
1657810658,8843,-0.002467683
1657810888,8854,-0.002433642
1657811212,8867,-0.001353421
1657811220,8868,-0.002397876
1657811476,8878,-0.001033019
1657811564,8881,-0.001810291
1657811614,8885,-0.001924155
1657812061,8902,-0.001916097
1657812083,8904,-0.002491876
1657812172,8907,-0.001493581
1657812612,8928,-0.002035515
1657812645,8930,-0.002492289
1657812756,8935,-0.001863881
1657813022,8946,-0.001432696
1657813179,8954,-0.002490105
1657813273,8958,-0.002145342
1657813643,8975,-0.002409524
1657813783,8981,-0.001492673
1657813986,8991,-0.001614524
1657814029,8993,-0.001364421
1657814144,8999,-0.001895139
1657814240,9004,-0.00248727
1657814363,9009,-0.001997529
1657814447,9012,-0.001981192
1657814793,9027,-0.002041633
1657814801,9028,-0.002357232
1657815352,9055,-0.002013747
1657815497,9063,-0.002493559
1657815724,9073,-0.00205104
1657815956,9084,-0.001909743
1657816385,9105,-0.002435131
1657816732,9122,-0.001809189
1657816738,9123,-0.002399219
1657817427,9155,-0.000908695
1657817495,9156,-0.001967408
1657817617,9162,-0.000743284
1657818687,9214,-0.00249225
1657818738,9216,-0.002490701
1657818878,9223,-0.002075883
1657818945,9226,-0.001584207
1657819077,9233,-0.00204282
1657819648,9260,-0.001331878
1657820144,9281,-0.001817339
1657820335,9291,-0.001816325
1657820595,9307,-0.001941994
1657820620,9309,-0.00139618
1657820674,9311,-0.001890759
1657820781,9316,-0.00228785
1657821484,9348,-0.001916097
1657821602,9353,-0.001803618
1657821862,9364,-0.000624173
1657821870,9365,-0.002359845
1657821939,9366,-0.001074343
1657821987,9369,-0.002487202
1657822325,9385,-0.001235924
1657822967,9412,-0.002487202
1657823003,9415,-0.002219041
1657823446,9435,-0.002433642
1657823626,9441,-0.000586188
1657823643,9442,-0.001239613
1657824203,9468,-0.00228785
1657824340,9475,-0.002236603
1657824507,9482,-0.001585425
1657825200,9515,-0.001472942
1657825277,9518,-0.002217738
1657825739,9537,-0.001050132
1657825752,9538,-0.001792987
1657826000,9547,-0.002013747
1657826119,9554,-0.002318803
1657826195,9557,-0.001375816
1657826333,9564,-0.001452721
1657826408,9567,-0.001472434
1657826878,9586,-0.002493559
1657826915,9589,-0.001627783
1657827168,9600,-0.001985173
1657827437,9611,-0.001673399
1657827663,9621,-0.001995447
1657827695,9623,-0.002441136
1657827714,9624,-0.001224683
1657827804,9627,-0.001781896
1657828290,9651,-0.002299124
1657828418,9656,-0.001343889
1657828436,9657,-0.001116325
1657828548,9661,-0.000783706
1657828923,9680,-0.00247331
1657828960,9681,-0.002433642
1657829118,9690,-0.001701562
1657829272,9698,-0.002490105
1657829475,9710,-0.001441801
1657830245,9747,-0.001596097
1657830313,9750,-0.000736372
1657830510,9759,-0.002399486
1657830532,9760,-0.000898859
1657830675,9766,-0.002219041
1657830729,9768,-0.000468304
1657830919,9777,-0.002433642
1657831730,9812,-0.000966796
1657831842,9817,-0.002318803
1657832317,9840,-0.001101413
1657832389,9843,-0.001920177
1657832469,9846,-0.001276831
1657832628,9855,-0.001933299
1657833234,9883,-0.000972198
1657833714,9907,-0.001819117
1657833912,9917,-0.001830736
1657834996,9972,-0.000798605
1657835114,9978,-0.00186484
1657835183,9982,-0.002136657
1657835218,9985,-0.001602779
1657835459,9996,-0.002060502
1657835490,9998,-0.001627389
