Wall time,Step,Value
1657757444,1949,-0.000841821
1657757492,1952,-0.001811338
1657757777,1967,-0.002070017
1657757792,1969,-0.001365981
1657758016,1981,-0.000853009
1657758071,1982,-0.001832677
1657758079,1983,-0.001751636
1657758379,1997,-0.001560775
1657758418,2001,-0.002317425
1657758517,2005,-0.001074336
1657758679,2009,-0.001033019
1657758768,2013,-0.001726331
1657758869,2017,-0.000984629
1657758987,2025,-0.001153535
1657759065,2027,-0.001996606
1657759091,2030,-0.001219996
1657759162,2033,-0.002070017
1657759179,2036,-0.001972022
1657759266,2041,-0.002321662
1657759627,2060,-0.001096728
1657759835,2072,-0.002277897
1657759843,2073,-0.001693706
1657759870,2076,-0.0012009
1657759919,2077,-0.00191576
1657759929,2079,-0.001951881
1657759946,2081,-0.001968446
1657760031,2085,-0.002317425
1657760108,2089,-0.001173086
1657760171,2094,-0.001435945
1657760179,2096,-0.002360735
1657760441,2111,-0.001993631
1657760491,2115,-0.002490701
1657760677,2122,-0.001912019
1657760682,2123,-0.002186718
1657760939,2141,-0.001867057
1657760980,2144,-0.002317425
1657760987,2145,-0.001809593
1657761028,2149,-0.001757512
1657761040,2151,-0.002098866
1657761106,2156,-0.00209742
1657761369,2165,-0.001515337
1657761477,2169,-0.002013747
1657761492,2171,-0.002355822
1657761527,2173,-0.00228785
1657761610,2177,-0.001897869
1657761946,2187,-0.001803618
1657761958,2189,-0.001825899
1657761979,2191,-0.001010398
1657762015,2192,-0.001293265
1657762043,2196,-0.001468463
1657762144,2199,-0.001451871
1657762303,2207,-0.001258565
1657762328,2211,-0.002441136
1657762611,2225,-0.001896008
1657762724,2229,-0.00226925
1657762740,2231,-0.002483109
1657762818,2236,-0.002317425
1657762895,2237,-0.002490701
1657762906,2239,-0.002417813
1657763018,2242,-0.002435131
1657763031,2244,-0.001847005
1657763050,2246,-0.001269684
1657763113,2247,-0.00242586
1657763231,2254,-0.001754736
1657763296,2257,-0.001933299
1657763432,2262,-0.000598976
1657763751,2281,-0.002409524
1657763966,2291,-0.000869526
1657764063,2297,-0.002493559
1657764169,2303,-0.001402873
1657764245,2307,-0.002493559
1657764249,2308,-0.002493559
1657764461,2319,-0.001033607
1657764465,2320,-0.002364331
1657764552,2322,-0.001376136
1657764820,2335,-0.001092824
1657764963,2345,-0.002478465
1657765119,2354,-0.001874176
1657765490,2371,-0.002297762
1657765856,2389,-0.002307623
1657765859,2390,-0.002493559
1657765913,2392,-0.001380639
1657766047,2400,-0.000794532
1657766084,2402,-0.001886982
1657766107,2406,-0.002365316
1657766316,2416,-0.002490105
1657766457,2424,-0.001845223
1657766463,2425,-0.002073275
1657766726,2436,-0.002237829
1657766945,2444,-0.001448214
1657767089,2450,-0.000913183
1657767094,2451,-0.002433642
1657767163,2453,-0.002491876
1657767176,2455,-0.002004568
1657767303,2460,-0.001874176
1657767886,2485,-0.001890759
1657767897,2486,-0.001686885
1657768126,2496,-0.001521365
1657768167,2498,-0.001510805
1657768299,2502,-0.001465706
1657768304,2503,-0.002223634
1657768558,2517,-0.00228785
1657768685,2523,-0.001297709
1657768805,2528,-0.001177088
1657768839,2530,-0.000624472
1657768872,2532,-0.002417813
1657768887,2534,-0.00134825
1657769067,2547,-0.001906885
1657769099,2551,-0.002139876
1657769158,2553,-0.002297762
1657769182,2556,-0.001673399
1657769429,2565,-0.001987932
1657769433,2566,-0.002490701
1657769647,2576,-0.001416241
1657769700,2578,-0.002487202
1657769903,2590,-0.001680117
1657769907,2591,-0.002317425
1657769951,2592,-0.00247068
1657769987,2596,-0.000822324
1657770083,2600,-0.001797977
1657770171,2606,-0.001381666
1657770614,2623,-0.001983095
1657770641,2626,-0.001054052
1657770734,2629,-0.001375022
1657770741,2630,-0.00185784
1657770856,2638,-0.002308993
1657770912,2644,-0.00185784
1657771051,2650,-0.002490701
1657771203,2655,-0.002490701
1657771569,2674,-0.002493559
1657771652,2678,-0.000627301
1657771662,2680,-0.002222211
1657771762,2685,-0.001693706
1657771853,2690,-0.001244042
1657772052,2703,-0.00150525
1657772180,2710,-0.001992516
1657772506,2725,-0.002433642
1657772748,2737,-0.000996766
1657772779,2740,-0.000992222
1657772920,2746,-0.000624151
1657773134,2754,-0.002217738
1657773139,2755,-0.00223109
1657773144,2756,-0.002147847
1657773181,2757,-0.002402469
1657773353,2766,-0.001498962
1657773830,2789,-0.001515337
1657773840,2790,-0.001428352
1657773853,2791,-0.001138396
1657774057,2798,-0.001830404
1657774268,2809,-0.000712625
1657774280,2811,-0.002492289
1657774501,2823,-0.002187658
1657774505,2824,-0.002403849
1657774565,2827,-0.001427723
1657774610,2829,-0.000906711
1657774618,2830,-0.001520028
1657774662,2832,-0.002433642
1657774977,2851,-0.001894767
1657775085,2859,-0.001426955
1657775292,2871,-0.002151954
1657775346,2872,-0.00228785
1657775474,2880,-0.001401297
1657775480,2881,-0.002007148
1657775670,2887,-0.001762259
1657775697,2890,-0.002089201
1657775792,2896,-0.001224257
1657775932,2898,-0.001907589
1657775952,2900,-0.002053795
1657776286,2917,-0.000985558
1657776294,2919,-0.00241727
1657776300,2920,-0.002114099
1657776304,2921,-0.002409524
1657776536,2932,-0.002492289
1657776885,2950,-0.001891854
1657777147,2967,-0.001779784
1657777254,2974,-0.001040786
1657777261,2975,-0.001926989
1657777312,2978,-0.001076459
1657777590,2994,-0.001566843
1657777693,2998,-0.002467683
1657777765,3003,-0.000983766
1657777788,3005,-0.001014209
1657777841,3007,-0.00246162
1657777866,3009,-0.00112016
1657777889,3011,-0.001302527
1657777960,3015,-0.00195179
1657777965,3016,-0.00228785
1657778176,3027,-0.000748452
1657778199,3030,-0.00242586
1657778389,3038,-0.00205104
1657778424,3041,-0.000999686
1657778483,3042,-0.00143187
1657778598,3050,-0.001810291
1657778893,3065,-0.001022841
1657778952,3067,-0.001543425
1657778970,3069,-0.001827134
1657778984,3071,-0.00185784
1657779243,3082,-0.001900115
1657779296,3086,-0.001427778
1657779550,3099,-0.001293667
1657779948,3122,-0.001068858
1657780230,3137,-0.001555189
1657780237,3138,-0.001880221
1657780376,3144,-0.001474092
1657780383,3145,-0.00206216
1657780467,3147,-0.002070017
1657780485,3150,-0.001526184
1657780644,3155,-0.001889773
1657780778,3159,-0.001440572
1657780790,3161,-0.001625751
1657781215,3177,-0.001602779
1657781390,3188,-0.001849763
1657781539,3195,-0.001717953
1657781551,3196,-0.001229749
1657781756,3203,-0.00232986
1657781778,3206,-0.001140859
1657782343,3230,-0.001113077
1657782417,3233,-0.000648604
1657782568,3240,-0.000702354
1657782677,3243,-0.002149255
1657782686,3244,-0.001644718
1657782713,3246,-0.000760818
1657782812,3247,-0.001268769
1657783272,3267,-0.001825899
1657783345,3272,-0.000772178
1657783495,3281,-0.002098866
1657783562,3283,-0.002307623
1657783582,3285,-0.001098606
1657783733,3292,-0.00185651
1657784030,3305,-0.00179492
1657784080,3307,-0.00242586
1657784150,3313,-0.00246162
1657784268,3321,-0.00205104
1657784452,3327,-0.002327157
1657784458,3328,-0.00203565
1657784533,3333,-0.00223619
1657784612,3338,-0.00185784
1657784738,3345,-0.001962026
1657785120,3357,-0.00242734
1657785157,3361,-0.001428561
1657785448,3374,-0.000998254
1657785472,3376,-0.001239613
1657785504,3378,-0.002487202
1657785564,3381,-0.002490105
1657785803,3386,-0.002453556
1657786117,3403,-0.002459483
1657786262,3408,-0.001757512
1657786707,3426,-0.001366797
1657786773,3430,-0.001726003
1657786839,3433,-0.001266064
1657786939,3438,-0.00097013
1657787051,3445,-0.001388417
1657787105,3449,-0.001393466
1657787114,3451,-0.002417813
1657787264,3457,-0.002487202
1657787273,3458,-0.001456958
1657787357,3464,-0.002379694
1657787477,3471,-0.002448316
1657787682,3477,-0.001553214
1657787716,3480,-0.00113823
1657787830,3486,-0.002297762
1657788042,3497,-0.001672307
1657788054,3499,-0.002490701
1657788281,3509,-0.000858866
1657788342,3512,-0.00098406
1657788354,3514,-0.002327157
1657788464,3519,-0.002307623
1657788821,3535,-0.002047434
1657788895,3537,-0.000807816
1657788978,3543,-0.002455154
1657789032,3547,-0.001033615
1657789041,3549,-0.002433642
1657789277,3563,-0.001259119
1657789452,3575,-0.001043401
1657789617,3580,-0.001217054
1657789940,3592,-0.002490701
1657789946,3593,-0.002066345
1657790055,3599,-0.002227375
1657790061,3600,-0.002068572
1657790430,3614,-0.001058005
1657790587,3618,-0.002220279
1657790599,3620,-0.002355822
1657790685,3622,-0.002297762
1657790717,3625,-0.000899505
1657790813,3628,-0.00122349
1657791047,3645,-0.001432696
1657791259,3656,-0.001680117
1657791313,3657,-0.001005505
1657791392,3663,-0.002417813
1657791502,3670,-0.002038065
1657792168,3694,-0.000875135
1657792265,3700,-0.002493559
1657792357,3702,-0.001275671
1657792665,3723,-0.002005732
1657792683,3726,-0.001959567
1657792773,3730,-0.00124278
1657792782,3731,-0.001451871
1657792840,3732,-0.00068341
1657793010,3738,-0.001680117
1657793031,3741,-0.001660118
1657793081,3743,-0.002487202
1657793253,3752,-0.001289651
1657793407,3759,-0.001217804
1657793523,3764,-0.001417224
1657793822,3772,-0.0015054
1657793850,3776,-0.001126062
1657793942,3780,-0.000704293
1657794148,3793,-0.002490701
1657794161,3795,-0.00181932
1657794220,3798,-0.002089201
1657794539,3810,-0.00205104
1657794600,3814,-0.002307623
1657794659,3819,-0.001742948
1657794677,3821,-0.001113711
