,Step,Value
0,0,-0.12195029854774475
1,1,-0.08799064308404919
2,2,-0.0981651961058378
3,3,-0.11156800024583934
4,4,-0.13013629715871067
5,5,-0.1225041784586478
6,6,-0.0837985193585227
7,7,-0.048686886833322666
8,8,-0.06859074061701895
9,9,-0.10457649751812909
10,10,-0.15428501743172768
11,11,-0.13370932101399108
12,12,-0.1653151543064007
13,13,-0.1630411956029072
14,14,-0.19755382464836918
15,15,-0.1674629973390235
16,16,-0.19208162334239554
17,17,-0.19432987512491412
18,18,-0.22543571148589409
19,19,-0.21858477559249997
20,20,-0.24421083001527522
21,21,-0.25979625299395787
22,22,-0.2522720137892225
23,23,-0.25564862416934525
24,24,-0.28031817545904697
25,25,-0.2580622344900497
26,26,-0.24773828913319726
27,27,-0.2817110567596673
28,28,-0.25211101391332974
29,29,-0.1995173179854626
30,30,-0.18731493585429498
31,31,-0.12826943587726164
32,32,-0.06610248865577094
33,33,-0.07087293751833725
34,34,-0.08673263950554524
35,35,-0.05105176662641358
36,36,-0.06523010224576506
37,37,-0.049965362359602514
38,38,-0.02077666479254094
39,39,0.04978695730359252
40,40,0.051720395152681585
41,41,0.05558389523791059
42,42,0.020190895539606034
43,43,0.02057428011172036
44,44,0.020953830053949046
45,45,0.037292360436932764
46,46,0.04809876006187569
47,47,0.040910691621646206
48,48,0.04777376112600931
49,49,0.11647764289774235
50,50,0.09695108356255142
51,51,0.08412002663879548
52,52,0.14646572256103665
53,53,0.1628395027400527
54,54,0.1917494884289702
55,55,0.22270354962344271
56,56,0.24792004693742134
57,57,0.29170468862588966
58,58,0.24175599162726572
59,59,0.2274203056862108
60,60,0.2665327794384603
61,61,0.32590872115692127
62,62,0.35468650523285666
63,63,0.40566539794492296
64,64,0.4017313557741363
65,65,0.4158037718120668
66,66,0.423161456503896
67,67,0.4300548673098353
68,68,0.37764591161447897
69,69,0.3668359855794532
70,70,0.38396050860329883
71,71,0.32819195502352905
72,72,0.37938711362763833
73,73,0.36124149599969746
74,74,0.3774346784485911
75,75,0.3600989013671237
76,76,0.35414173362368245
77,77,0.34028401734757624
78,78,0.3492418967109103
79,79,0.37339458468557607
80,80,0.3738749546095843
81,81,0.3382366360397
82,82,0.3267766004415667
83,83,0.336002047591577
84,84,0.3612104107404863
85,85,0.3591749714803556
86,86,0.42244887199424375
87,87,0.46467005465528904
88,88,0.47535844337340655
89,89,0.4129768859031462
90,90,0.3827322131046185
91,91,0.36241799646279244
92,92,0.3467666090873676
93,93,0.3786721996744879
94,94,0.35827537659345937
95,95,0.3666911072468949
96,96,0.3994495460976545
97,97,0.3650048464645857
98,98,0.3660191531583089
99,99,0.36361954498531396
100,100,0.3516236687087007
101,101,0.34688287547864893
102,102,0.3467935998544739
103,103,0.34712556305928666
104,104,0.3657196326875037
105,105,0.34687955710176904
106,106,0.35772444562355743
107,107,0.3561868147892561
108,108,0.35517568121360404
109,109,0.35274639222528864
110,110,0.3031908747437696
111,111,0.3110292199292725
112,112,0.31078118293354895
113,113,0.2902620573682237
114,114,0.31155965753898185
115,115,0.35048078822175566
116,116,0.35458977034415706
117,117,0.32137495041081915
118,118,0.354176975013615
119,119,0.3695685584204508
120,120,0.4158479544435201
121,121,0.39388719895417934
122,122,0.4468654743233192
123,123,0.4083797831166709
124,124,0.3977389597780981
125,125,0.3773000550834441
126,126,0.31615195839998106
127,127,0.32570763886895904
128,128,0.2994862609891173
129,129,0.3578053835132393
130,130,0.3569972467366595
131,131,0.3664128794617009
132,132,0.3497269532212838
133,133,0.3479546236070755
134,134,0.33903324958872044
135,135,0.34908208886118414
136,136,0.3592735604183386
137,137,0.402622271771201
138,138,0.4121266561103067
139,139,0.41185694381441584
140,140,0.4369677670061948
141,141,0.4586490590271695
142,142,0.46037520855193104
143,143,0.44959992463438236
144,144,0.4735608426759253
145,145,0.505663127862228
146,146,0.5365615274555211
147,147,0.5449738747620969
148,148,0.5643617356228003
149,149,0.5896736564424446
150,150,0.5905960821188957
151,151,0.6420798859917717
152,152,0.6491227799482561
153,153,0.6744440457359995
154,154,0.6667800851741674
155,155,0.6544397361750682
156,156,0.6890095276923494
157,157,0.6972125434008182
158,158,0.6600905085574184
159,159,0.647023479016827
160,160,0.6368830312079152
161,161,0.6150005033459924
162,162,0.6440117401186953
163,163,0.6463053504813825
164,164,0.6791722562094191
165,165,0.6829257346064525
166,166,0.7049793084489449
167,167,0.7349770442670371
168,168,0.760582589827428
169,169,0.7534637049201401
170,170,0.797770593126129
171,171,0.8186333585595442
172,172,0.8376907078797208
173,173,0.8162666052536027
174,174,0.794606299247152
175,175,0.7954740012621045
176,176,0.8529895713615818
177,177,0.8285396513495826
178,178,0.8644032097157126
179,179,0.916426950244255
180,180,0.9103907166627445
181,181,0.9051292456956732
182,182,0.8627270633984034
183,183,0.8299965882060928
184,184,0.8442362807760737
185,185,0.859980405314922
186,186,0.8954118767350433
187,187,0.882843905192717
188,188,0.8587803585598855
189,189,0.8477156337208043
190,190,0.8710346805355118
191,191,0.8695076900657126
192,192,0.8725573905348085
193,193,0.8905572666364251
194,194,0.8904536152835162
195,195,0.8973816996522443
196,196,0.9125197100065463
197,197,0.9282943645170527
198,198,0.9418366737265029
199,199,0.9370747176551527
200,200,0.9627428471402846
201,201,0.9291677200186944
202,202,0.9198101944942535
203,203,0.9347657559174595
204,204,0.9264519153004271
205,205,0.9016950563656403
206,206,0.9498742038273571
207,207,0.9589882228325377
208,208,0.9686729030681692
209,209,0.934371958775261
210,210,0.9224006663489263
211,211,0.8668887768379374
212,212,0.8326131504259455
213,213,0.8056221446800083
214,214,0.7907735943136073
215,215,0.7782458620638235
216,216,0.8065423418583527
217,217,0.8059344368206414
218,218,0.7525801001166904
219,219,0.7340200857586487
220,220,0.7286984712335948
221,221,0.7436220626961002
222,222,0.6707173478488394
