Wall time,Step,Value
1652708599.4424078,0,0.4555599093437195
1652708666.2883475,1,1.1783100366592407
1652708770.5924618,2,-0.8075796365737915
1652708925.2866898,3,-0.5903700590133667
1652709061.4560099,4,-0.987979531288147
1652709159.9507456,5,-0.46981263160705566
1652709283.8681188,6,-0.668965220451355
1652709381.7376173,7,-1.1339468955993652
1652709468.0272481,8,-0.7010170221328735
1652709607.0330398,9,-0.3263142704963684
1652709688.0346148,10,-0.5346719026565552
1652709779.9035397,11,0.01008552871644497
1652709909.3931193,12,-0.45423823595046997
1652710058.9729004,13,-0.7708346247673035
1652710153.9705825,14,-1.1080349683761597
1652710247.093695,15,0.061438485980033875
1652710330.4466672,16,-0.3881939649581909
1652710435.0858018,17,-0.5387453436851501
1652710571.5603626,18,0.24558530747890472
1652710683.0267763,19,1.4281005859375
1652710759.0321302,20,-0.9885628819465637
1652710815.0105543,21,0.7167535424232483
1652710948.9364035,22,-1.1726467609405518
1652711088.052649,23,-0.39760416746139526
1652711196.5513477,24,-0.7545973658561707
1652711261.3082514,25,1.4764200448989868
1652711386.130501,26,0.24148976802825928
1652711459.8863218,27,0.6335587501525879
1652711594.951842,28,-0.7924981713294983
1652711700.7466052,29,1.0672119855880737
1652711813.9895725,30,-0.7440488338470459
1652711892.3798344,31,0.20035722851753235
1652711955.9242167,32,0.44641029834747314
1652712047.2393367,33,0.4434789717197418
1652712156.7889955,34,0.1713351458311081
1652712267.028482,35,-0.25077536702156067
1652712328.7983983,36,2.2664053440093994
1652712411.1945155,37,-0.8474829196929932
1652712576.5508661,38,-0.5121431350708008
1652712676.554427,39,-0.5956389307975769
1652712812.113822,40,-0.8522043228149414
1652712938.6909664,41,-1.183019995689392
1652713073.2887864,42,-0.24200664460659027
1652713212.4242003,43,-0.5428484082221985
1652713339.2903924,44,-0.7433554530143738
1652713450.890898,45,-0.9605435729026794
1652713578.589321,46,-0.7577799558639526
1652713684.8288918,47,-0.5426708459854126
1652713810.277991,48,-0.6397881507873535
1652713883.827351,49,-1.0114070177078247
1652713948.8435442,50,0.6351585984230042
1652714040.5714157,51,-0.3045961260795593
1652714107.7745345,52,1.1054458618164062
1652714207.20715,53,-1.527424931526184
1652714359.084353,54,-0.1776972860097885
1652714430.1526196,55,1.1503030061721802
1652714487.0181246,56,2.0868165493011475
1652714593.2263427,57,-0.7265933156013489
1652714717.9746754,58,-0.6698857545852661
1652714821.8502233,59,-0.7267345786094666
1652714928.711829,60,-0.5277878642082214
1652715034.8153477,61,-0.587033748626709
1652715175.7469587,62,0.7097182273864746
1652715238.4891303,63,0.5317130088806152
1652715364.977401,64,-0.926349937915802
1652715488.9021997,65,-0.4409233629703522
1652715610.004575,66,-0.47915148735046387
1652715760.8281398,67,-0.4496997594833374
1652715883.9041908,68,-0.3813151717185974
1652716021.698124,69,-0.33983808755874634
1652716137.5591395,70,-1.0470836162567139
1652716203.9856012,71,1.035325527191162
1652716273.3567917,72,1.2761024236679077
1652716341.0530922,73,1.368807315826416
1652716414.4396117,74,1.3299081325531006
1652716525.3398569,75,1.448743462562561
1652716584.0617325,76,0.8707951307296753
1652716701.61023,77,1.6223429441452026
1652716742.1886542,78,2.08457612991333
1652716857.9069557,79,-0.17480245232582092
1652716945.5189607,80,0.9318770170211792
1652717001.14812,81,1.797051191329956
1652717083.0708888,82,0.2960962951183319
1652717133.703646,83,2.2807998657226562
1652717207.5880282,84,2.205380439758301
1652717281.5800061,85,1.2732534408569336
