Wall time,Step,Value
1652794095.00903,0,0.7374398112297058
1652794425.4229062,1,-1.2819600105285645
1652794766.0409794,2,0.41126948595046997
1652795209.8889275,3,-0.4743082821369171
1652795615.9586318,4,0.06388461589813232
1652796112.0475934,5,-1.2471768856048584
1652796336.7477205,6,0.5353683829307556
1652796733.5952127,7,-0.03451227769255638
1652797037.3688061,8,-0.7203801870346069
1652797499.7802658,9,-0.8494471907615662
1652797757.4455714,10,-0.49454832077026367
1652798020.9318867,11,1.010451078414917
1652798298.3606489,12,0.04562492296099663
1652798682.4041297,13,-0.7263776063919067
1652798967.8067727,14,-0.35930466651916504
1652799199.5579321,15,0.33873191475868225
1652799606.8243608,16,-0.15463510155677795
1652799865.9930956,17,-0.7688381671905518
1652800199.2025476,18,-1.0127058029174805
1652800455.0132823,19,-0.6984965205192566
1652800877.163585,20,-0.9588509202003479
1652801176.7501895,21,-0.9216238260269165
1652801561.304915,22,-0.2070707529783249
1652801956.0381424,23,-0.5710554718971252
1652802244.458078,24,-0.12630657851696014
1652802633.0228226,25,-1.061177134513855
1652803068.4412014,26,0.32650718092918396
1652803308.7742825,27,-0.4405175745487213
1652803835.7030313,28,-1.398505687713623
1652804250.146425,29,-0.9288540482521057
1652804480.6982477,30,0.8906592726707458
1652804760.1227372,31,1.2895671129226685
1652805127.786482,32,0.6514610052108765
1652805470.6491284,33,-0.07832767069339752
1652805798.9470642,34,-1.1279305219650269
1652806209.0038757,35,-0.6802619695663452
1652806526.6126204,36,1.5189255475997925
1652806722.5062356,37,1.7437127828598022
1652807056.5910203,38,0.9375593066215515
1652807327.2693844,39,-0.30541831254959106
1652807580.139224,40,1.5076396465301514
1652807840.768484,41,-0.6881992816925049
1652808066.2430027,42,1.5771020650863647
1652808372.791302,43,0.7635008692741394
1652808727.0402608,44,-0.941203236579895
1652808950.146586,45,0.9677429795265198
1652809360.8252592,46,-1.0876861810684204
1652809562.1944025,47,1.5025839805603027
1652810039.0138855,48,0.9349201917648315
1652810342.0683157,49,0.9221706390380859
1652810559.6168797,50,1.569454312324524
1652810873.4683647,51,1.9133127927780151
1652811052.002016,52,2.222238302230835
1652811439.881228,53,1.609116792678833
1652811772.5699933,54,-0.7709622979164124
1652812029.5601373,55,1.849861741065979
1652812248.2504718,56,1.8609817028045654
1652812622.2390697,57,0.707439661026001
1652812804.0796714,58,2.396850347518921
1652813107.7576907,59,0.4382433295249939
1652813394.6430485,60,1.7332361936569214
1652813697.7054803,61,0.8604536652565002
1652814047.2135534,62,0.9968374371528625
1652814337.2018962,63,1.4776495695114136
1652814552.4726741,64,1.139339804649353
1652814871.5792527,65,0.902289092540741
1652815112.0901976,66,1.5527865886688232
1652815412.3189852,67,0.7827168107032776
1652815682.1825008,68,0.7839654088020325
1652815975.9008768,69,1.086191177368164
1652816190.5730534,70,1.2455320358276367
