,Step,Value
0,0,0.4555599093437195
1,1,0.4627874106168747
2,2,0.450083740144968
3,3,0.43967920215338463
4,4,0.4254026148189693
5,5,0.416450462354709
6,6,0.4055963055266483
7,7,0.3902008735153882
8,8,0.37928869455890557
9,9,0.37223266490835283
10,10,0.36316361923270374
11,11,0.35963283832754117
12,12,0.35149412758476106
13,13,0.3402708400612404
14,14,0.3257877819768664
15,15,0.3231442890168981
16,16,0.31603090647714727
17,17,0.3074831439755243
18,18,0.3068641656105581
19,19,0.31807652981382756
20,20,0.30501013569622365
21,21,0.30912756976349387
22,22,0.29430982645645337
23,23,0.2873906865172749
24,24,0.27697080599354046
25,25,0.28896529838259494
26,26,0.2884905430790516
27,27,0.291941225149787
28,28,0.2810968311849941
29,29,0.2889579827290249
30,30,0.2786279145632642
31,31,0.2778452077028069
32,32,0.27953085860925353
33,33,0.2811703397403584
34,34,0.28007198780126585
35,35,0.2747635142530376
36,36,0.2946799325506012
37,37,0.28325830402816526
38,38,0.27530428963717557
39,39,0.26659485743282807
40,40,0.25540686563035037
41,41,0.2410225970171529
42,42,0.23619230460091545
43,43,0.2284018974726843
44,44,0.2186843239678137
45,45,0.20689204499910877
46,46,0.19724532499047814
47,47,0.18984616328071924
48,48,0.1815498201400385
49,49,0.16962025176155987
50,50,0.17427563522817432
51,51,0.169486917615097
52,52,0.17884650705711008
53,53,0.16178379267127713
54,54,0.15838898188446646
55,55,0.1683081221273436
56,56,0.18749320639908165
57,57,0.17835234117907736
58,58,0.1698699602214339
59,59,0.1609039148331249
60,60,0.15401699704271146
61,61,0.14660648958601727
62,62,0.15223760696402183
63,63,0.15603236098318776
64,64,0.14520853799419786
65,65,0.13934721898455235
66,66,0.13316223192120216
67,67,0.12733361200715676
68,68,0.1222471241698992
69,69,0.11762627205261274
70,70,0.10597917316951946
71,71,0.11527263670973589
72,72,0.12688093457931762
73,73,0.13930019839178862
74,74,0.15120627773340173
75,75,0.16418164958169335
76,76,0.17124778439317317
77,77,0.18575873599069348
78,78,0.20474690992991987
79,79,0.20095141630736246
80,80,0.20826067231450063
81,81,0.2241485775046552
82,82,0.22486805468079196
83,83,0.2454273727912106
84,84,0.26502690346088154
85,85,0.2751091688348421
86,86,0.29602332649418045
87,87,0.3056955955466672
88,88,0.3067391959647967
89,89,0.30547029175782475
90,90,0.3032096977972987
91,91,0.3081284437958959
92,92,0.31496460513678365
93,93,0.3249726558093538
94,94,0.3124094847560592
95,95,0.31936094475621585
96,96,0.32747230509625136
97,97,0.34860045317718585
98,98,0.34388720048338284
99,99,0.34414883814594555
100,100,0.36207339047112064
101,101,0.35253813058069167
102,102,0.3525727383100143
103,103,0.3395417175576209
104,104,0.3519765728181867
105,105,0.3522663592826928
106,106,0.36453784294290237
107,107,0.36492246895521147
108,108,0.3598376334646778
109,109,0.359614176425342
110,110,0.3690914659145218
111,111,0.36912397861066604
112,112,0.37279241756982917
113,113,0.36645313642048283
114,114,0.35520663078831843
115,115,0.3610221395298356
116,116,0.3712489945600896
117,117,0.3757431194664403
118,118,0.3795047265913636
119,119,0.3755339350303297
120,120,0.37917278670671406
121,121,0.4015179101503769
122,122,0.39627344954889127
123,123,0.3956192434171071
124,124,0.40231038961170495
125,125,0.41614279046679337
126,126,0.4226362209128792
127,127,0.44741710758222947
128,128,0.45015811332716216
129,129,0.449740531589261
130,130,0.4551103616955028
131,131,0.45871372840306407
132,132,0.46771483841822775
133,133,0.4823493326808351
134,134,0.48968002631806173
135,135,0.5102887974202376
136,136,0.5158804871399745
137,137,0.5123712205471544
138,138,0.5118758230155834
139,139,0.5255158922333188
140,140,0.5150485598490716
141,141,0.531831164937379
142,142,0.525659049310635
143,143,0.5329792832441796
144,144,0.5350529517488274
145,145,0.5392405583559501
146,146,0.5493629533209441
147,147,0.5652494359589078
148,148,0.568325388559768
149,149,0.5755623307305363
