,Step,Value
0,0,0.1356385052204132
1,1,0.12366820067167279
2,2,0.11619541548788544
3,3,0.12383923757144806
4,4,0.1202247805375686
5,5,0.11094999733657065
6,6,0.10838335512935637
7,7,0.10712633370753054
8,8,0.10944115123154685
9,9,0.10384840876849438
10,10,0.10702361841879314
11,11,0.11248254952910747
12,12,0.10813281651638322
13,13,0.0992493035310442
14,14,0.09895080138194516
15,15,0.09210644176461771
16,16,0.08603524457166482
17,17,0.07021201866708585
18,18,0.06316383844280207
19,19,0.05904760970679247
20,20,0.053716446597052124
21,21,0.04634443658817389
22,22,0.02987001400039882
23,23,0.021181993486859667
24,24,0.016325967683746893
25,25,0.018684622250607543
26,26,0.012808616992418783
27,27,0.002547732866027908
28,28,0.0009241983865268682
29,29,-0.0032309701324679516
30,30,-0.005371956197258463
31,31,-0.011158764646607904
32,32,-0.010460068976677145
33,33,-0.007962759329715088
34,34,-0.014419507616659336
35,35,-0.021470398423633314
36,36,-0.02082423954992068
37,37,-0.01950207232326951
38,38,-0.017107502968130302
39,39,-0.019617679404723264
40,40,-0.021626287063591224
41,41,-0.010966172245170878
42,42,-0.020284800055380615
43,43,-0.0168573872641011
44,44,-0.01347517890049329
45,45,-0.011404653470617308
46,46,-0.00887619354336734
47,47,-0.01781869937011782
48,48,-0.016573164477337317
49,49,-0.009094138421858373
50,50,-0.015130124175014671
51,51,-0.009215013252325798
52,52,-0.013646956390104362
53,53,-0.01846803699424074
54,54,-0.02444337089603448
55,55,-0.02356865666258187
56,56,-0.02323040669799718
57,57,-0.027713563467904573
58,58,-0.025073027671959198
59,59,-0.027251427919636504
60,60,-0.030965491926134264
61,61,-0.030531714329502014
62,62,-0.039553086429523654
63,63,-0.03383023427425856
64,64,-0.02982225723697786
65,65,-0.03220046441314324
66,66,-0.03177888490137584
67,67,-0.03455643827123797
68,68,-0.03254984830478154
69,69,-0.028369665886091477
70,70,-0.026480853247320666
71,71,-0.02399083911458577
72,72,-0.014496033486615868
73,73,-0.011521019583863354
74,74,-0.006069249377114682
75,75,-0.006410379733451682
76,76,-0.0035432751283550165
77,77,-0.0007252412589836945
78,78,-0.006447201011272708
79,79,-0.007002931684072331
80,80,-0.014042561085340745
81,81,-0.017844195349021947
82,82,-0.020226230056260185
83,83,-0.014818825257681223
84,84,-0.019563885980381363
85,85,-0.01483092996378586
86,86,-0.012794828315286305
87,87,-0.01342874153525768
88,88,-0.000599978469117737
89,89,-0.0024529974870693837
90,90,0.0019133362769401079
91,91,-0.0034727024174409315
92,92,-0.0013735953435610147
93,93,-0.0014713614545173754
94,94,-0.005969836142489143
95,95,-0.004481613376300075
96,96,-0.004247577696964077
97,97,-0.007578870547638025
98,98,-0.009391166402794351
99,99,-0.010369030219871258
100,100,-0.008961793787015348
101,101,-0.011834770775502466
102,102,-0.017035735282598826
103,103,-0.014597498980130652
104,104,-0.019553474754985416
105,105,-0.022324416984307052
106,106,-0.02034413979420603
107,107,-0.01802458032280053
108,108,-0.014000398791499403
109,109,-0.005111029593051259
110,110,0.008017171681501702
111,111,0.009133062380524927
112,112,0.017762538593801593
113,113,0.02489271981892468
114,114,0.02539592232449558
115,115,0.038831693268639556
116,116,0.04372583082661479
117,117,0.04538736143541331
118,118,0.04816080038590904
119,119,0.05755695577259103
120,120,0.05505706337131348
121,121,0.04925316882497979
122,122,0.044086717160972386
123,123,0.04570891471356959
124,124,0.04511269382483565
125,125,0.03591863540141119
126,126,0.02394585117752402
127,127,0.03080113591754932
128,128,0.02886167018000736
129,129,0.028980078919734652
130,130,0.03165790368891362
131,131,0.04205897291977047
132,132,0.04451115034097483
133,133,0.051168747654093405
134,134,0.044115733535516025
135,135,0.04113952419868458
136,136,0.04628014604940251
137,137,0.04498397904423171
138,138,0.042833259620362725
139,139,0.040432984837803505
140,140,0.04305012976807766
141,141,0.04029051647708405
142,142,0.034418184799595006
143,143,0.02864079758546441
144,144,0.028304436251361885
145,145,0.025819003095618208
146,146,0.02006853949555496
147,147,0.015045124274625897
148,148,0.014656797283453914
149,149,0.0027693242641563514
150,150,-0.004681294808372609
151,151,0.0016883937586457537
152,152,0.0038705607541819334
153,153,0.019357004253619498
154,154,0.032941375676461125
155,155,0.036679308671386426
156,156,0.04666435584231722
157,157,0.05339760885791444
158,158,0.054424744279135254
159,159,0.0668913920885717
160,160,0.08125870706287337
161,161,0.07941341289709847
162,162,0.08389457533699803
163,163,0.0799585868442367
164,164,0.08025680789143518
165,165,0.0792410034880317
166,166,0.07384148104546706
167,167,0.08058590426964223
168,168,0.08405919440163606
169,169,0.07823791376648047
170,170,0.08249101310152532
171,171,0.07702345725384288
172,172,0.07467631400348806
173,173,0.06843553624267223
174,174,0.07434764837521012
175,175,0.07970059873605488
176,176,0.06732756726270189
177,177,0.07598564430079875
178,178,0.07901373396279411
179,179,0.08253269444964703
180,180,0.08421874096544338
181,181,0.08790086766129966
182,182,0.09408814995930367
183,183,0.10563522355309443
184,184,0.10917529452627703
185,185,0.10231471914944992
186,186,0.09454566310156351
187,187,0.09342152983179565
188,188,0.08664914269376364
189,189,0.07836493369079908
190,190,0.07830460936800548
191,191,0.07552883158391863
192,192,0.07731223472916572
193,193,0.08448134725564574
194,194,0.08261587584139025
195,195,0.08802914143085386
196,196,0.08751909864718821
197,197,0.08339936160492256
198,198,0.07862878131084522
199,199,0.08947477623165401
200,200,0.08974194077648068
201,201,0.09236629190561545
202,202,0.09496750492545165
203,203,0.09097693977857904
204,204,0.08642503333016457
205,205,0.08314694165989736
206,206,0.07444756495760807
