Wall time,Step,Value
1657720502.4510431,12,15.733181953430176
1657720696.3464108,18,16.076702117919922
1657720747.5223324,22,15.123542785644531
1657720824.6287959,25,17.23798370361328
1657720960.6470835,31,16.017778396606445
1657721202.9370892,43,15.823854446411133
1657721224.9645908,47,15.743904113769531
1657721292.396078,49,16.01388168334961
1657721304.1492746,51,16.035554885864258
1657721308.0180607,52,15.899124145507812
1657721416.9325695,54,15.755285263061523
1657721565.4641914,60,15.773054122924805
1657721569.214709,61,15.775153160095215
1657721573.7940533,62,15.816862106323242
1657721642.8277512,63,15.938282012939453
1657721816.408268,72,16.1064453125
1657722032.4810953,78,15.892282485961914
1657722037.9142976,79,15.880308151245117
1657722052.86106,80,15.966983795166016
1657722057.9509184,81,15.668797492980957
1657722173.0345974,86,15.940319061279297
1657722404.7627723,94,16.069000244140625
1657722518.1678936,101,16.189346313476562
1657722678.592643,109,16.030506134033203
1657722691.9768445,112,15.81447982788086
1657722724.541177,113,15.960176467895508
1657722818.831784,120,16.010757446289062
1657722868.429063,125,15.689713478088379
1657722978.962313,133,16.22697639465332
1657722992.3980653,136,15.924571990966797
1657722997.507554,137,16.043529510498047
1657723218.3283296,146,16.321975708007812
1657723332.5271974,148,15.951641082763672
1657723343.8305755,149,16.101242065429688
1657723356.5077548,150,16.060335159301758
1657723461.8135076,157,15.870926856994629
1657723563.2673438,162,15.621109008789062
1657723619.190884,164,15.856197357177734
1657723628.4596894,165,16.11959457397461
1657723717.7636318,169,15.844011306762695
1657723777.6752234,174,16.057668685913086
1657723782.0569654,175,15.883753776550293
1657723853.0209858,178,16.149099349975586
1657723983.2387245,184,15.951896667480469
1657723989.7332025,185,16.455055236816406
1657724002.1973722,187,15.5858154296875
1657724091.6957307,190,15.891353607177734
1657724105.616846,192,15.98751163482666
1657724140.245698,193,15.96056079864502
1657724152.046268,195,15.710156440734863
1657724163.7337918,197,16.064926147460938
1657724332.6324954,198,15.986933708190918
1657724434.1923296,205,16.208263397216797
1657724641.4508073,213,15.882781982421875
1657724645.8270988,214,15.77688217163086
1657724652.858155,215,15.8633394241333
1657724777.981442,219,16.40645980834961
1657725000.7171507,229,15.997810363769531
1657725005.736649,230,16.016494750976562
1657725017.4276447,232,15.980494499206543
1657725089.4019806,236,15.81190299987793
1657725130.3826907,239,16.125974655151367
1657725141.259797,241,15.98552131652832
1657725208.9155643,244,16.065725326538086
1657725355.2513616,256,16.30370330810547
1657725469.562736,262,15.929043769836426
1657725520.7273495,265,15.85756778717041
1657725535.3748143,267,16.162046432495117
1657725571.2853365,268,15.911190032958984
1657725580.0100584,270,15.887735366821289
1657725649.755185,274,15.894509315490723
1657725741.417328,278,15.874735832214355
1657725761.5939252,280,15.857941627502441
1657725842.8613973,285,16.0147762298584
1657726171.9536362,299,16.133407592773438
1657726230.739343,304,16.113082885742188
1657726247.900676,305,16.024696350097656
1657726307.6916254,309,16.068260192871094
1657726311.9681149,310,15.816641807556152
1657726415.4630783,314,26.169170379638672
1657726419.3895857,315,15.981061935424805
1657726444.767409,317,16.419078826904297
1657726546.035461,320,16.202163696289062
1657726614.9272478,325,16.022506713867188
1657726624.3940256,326,16.051340103149414
1657726703.8318396,332,16.201698303222656
1657726739.3563766,333,15.90164566040039
1657726746.398344,334,15.889490127563477
1657726765.3616042,337,15.90788459777832
1657726937.9895816,346,15.603418350219727
1657726983.1450331,348,15.892958641052246
1657727084.6803586,354,15.989402770996094
1657727255.5518157,367,16.008546829223633
1657727356.145893,370,16.095989227294922
1657727448.3736846,374,16.024927139282227
1657727620.5073419,380,16.555824279785156
1657727698.929361,384,15.774408340454102
1657727722.0777311,385,16.076885223388672
1657727745.3727605,386,15.873634338378906
1657727800.7365074,388,15.99145221710205
1657727907.3633246,393,15.782119750976562
1657728052.3809624,398,15.775449752807617
1657728056.8175337,399,15.989990234375
1657728328.4462206,415,15.596343040466309
1657728462.7958982,422,15.731903076171875
1657728575.286487,428,15.699413299560547
1657728580.9048195,429,15.663773536682129
1657728590.9830034,431,15.849625587463379
1657728652.9249747,437,15.57596206665039
1657728786.331026,446,15.75802230834961
1657728854.0107994,448,15.986194610595703
1657728861.4553792,449,15.565437316894531
1657728885.5710156,452,15.458617210388184
1657728989.833576,458,15.93928337097168
1657729113.3651335,467,15.564105033874512
1657729196.369356,470,16.06241226196289
1657729208.7832308,471,15.764302253723145
1657729381.282563,480,15.724040985107422
1657729385.2574582,481,15.695182800292969
1657729573.0014434,492,15.717218399047852
1657729661.9369984,495,15.867263793945312
1657729672.461401,496,15.807611465454102
1657729750.102805,498,15.760835647583008
1657729759.86743,500,15.56903076171875
1657730093.9661705,514,15.728878021240234
1657730155.8939612,519,15.740476608276367
1657730178.1236145,521,15.830865859985352
1657730286.0192044,524,15.794659614562988
1657730410.0905254,531,15.725069046020508
1657730419.7599733,532,15.661157608032227
1657730580.4379632,538,15.683477401733398
1657730595.2469676,540,15.89726448059082
1657730606.7490783,541,15.87234878540039
1657730774.0850427,543,15.914913177490234
1657730780.2293913,544,15.857540130615234
1657730804.9397826,547,16.008146286010742
1657730875.3299785,549,15.671611785888672
1657730940.166164,554,15.75686264038086
1657730946.759433,555,15.798198699951172
1657731198.3352716,564,26.57113265991211
1657731217.263877,566,15.85651683807373
1657731326.977834,570,15.921161651611328
1657731333.5674748,571,15.753351211547852
1657731393.263507,576,15.861957550048828
1657731485.139975,580,15.670160293579102
1657731490.5852833,581,15.97873592376709
1657731566.662438,584,16.119152069091797
1657731582.903763,586,15.80044937133789
1657731644.9509952,588,15.714794158935547
1657731650.9689605,589,15.846741676330566
1657731663.2771788,590,15.666572570800781
1657731671.7826219,591,15.80616569519043
1657731748.648294,593,15.87797737121582
1657731758.1720767,594,15.884037971496582
1657731818.5933762,599,15.745061874389648
1657731822.6521132,600,15.67032241821289
1657732039.103384,607,16.0059814453125
1657732139.9832597,609,15.78773021697998
1657732251.920143,615,15.833687782287598
1657732281.8054066,617,15.675529479980469
1657732340.7644637,622,16.027950286865234
1657732437.4167502,627,15.633712768554688
1657732505.0677948,629,15.78670883178711
1657732686.264298,641,15.79954719543457
1657732840.7128153,648,15.970970153808594
1657732859.2875714,649,15.744546890258789
1657732901.8927553,651,15.757186889648438
1657732908.7415123,652,15.672065734863281
1657732967.956944,653,15.471290588378906
1657732981.0712652,654,15.72293472290039
1657732994.9587717,656,15.758133888244629
1657733078.031734,659,15.929101943969727
1657733186.1496046,663,15.577558517456055
1657733288.8895068,668,15.935277938842773
1657733317.0640655,671,15.649665832519531
1657733395.263476,675,15.84508991241455
1657733433.0776083,678,15.735316276550293
1657733444.9915516,679,15.880582809448242
1657733463.1938388,681,15.919363021850586
1657733469.472117,682,15.734848022460938
1657733538.0006669,684,15.789506912231445
1657733542.532404,685,15.7281494140625
1657733546.5494595,686,15.465961456298828
1657733633.5945475,689,15.709458351135254
1657733638.6310759,690,15.844802856445312
1657733701.8304074,695,15.636236190795898
1657733712.158364,696,15.831609725952148
1657733869.6578612,703,15.85441780090332
1657733884.1180353,706,15.827483177185059
1657733971.6542706,710,15.899314880371094
1657734061.6164818,713,15.958395004272461
1657734086.941401,715,15.813425064086914
