Wall time,Step,Value
1657707111.7099829,9,16.007970809936523
1657707292.9025126,15,15.877567291259766
1657707319.2187607,19,16.018251419067383
1657707398.5806367,22,16.027000427246094
1657707488.1462076,28,15.870942115783691
1657707793.9580576,40,16.381311416625977
1657707823.7954917,44,15.764815330505371
1657707930.3932562,46,16.07428741455078
1657707947.7889123,48,16.60015106201172
1657707952.8594115,49,15.954410552978516
1657707998.572552,51,15.746122360229492
1657708103.5598564,57,15.499099731445312
1657708112.6060276,58,15.84230899810791
1657708119.0214717,59,16.284990310668945
1657708274.5336711,60,15.588647842407227
1657708464.2412624,69,16.21491241455078
1657708630.5034606,75,16.09395980834961
1657708637.0378222,76,15.6165771484375
1657708644.2810912,77,15.868294715881348
1657708658.2738135,78,15.789497375488281
1657708755.8104966,83,15.986774444580078
1657708889.037299,91,16.126968383789062
1657708969.567946,98,15.805182456970215
1657709195.04364,106,15.932004928588867
1657709220.3658352,109,16.16048812866211
1657709277.0554771,110,16.16742706298828
1657709433.9953988,117,15.997849464416504
1657709513.879328,122,14.142976760864258
1657709642.522509,130,15.888025283813477
1657709674.4553683,133,15.918394088745117
1657709683.5410304,134,15.811511993408203
1657709950.7304947,143,16.35089111328125
1657710020.9856,145,15.623819351196289
1657710027.2513282,146,15.540075302124023
1657710033.8945467,147,15.745128631591797
1657710212.2345243,154,15.665239334106445
1657710321.4379635,159,16.229759216308594
1657710402.7169795,161,15.612013816833496
1657710418.4884372,162,16.18362045288086
1657710508.9553416,166,15.682056427001953
1657710663.906088,171,15.650773048400879
1657710670.3065372,172,16.112773895263672
1657710739.5420663,175,15.788128852844238
1657710856.7793026,181,15.799128532409668
1657710861.3317494,182,16.011430740356445
1657710876.811682,184,16.04585838317871
1657710967.673441,187,16.03609848022461
1657710998.789898,189,15.5697021484375
1657711081.7953827,190,15.698905944824219
1657711092.4719014,192,16.167085647583008
1657711107.5267084,194,15.849184036254883
1657711168.1636925,195,15.927960395812988
1657711308.7071419,202,15.511932373046875
1657711482.0530548,210,16.044029235839844
1657711498.3504493,211,15.828400611877441
1657711506.3238075,212,15.938257217407227
1657711570.776416,216,15.723663330078125
1657711815.620843,227,15.828729629516602
1657711846.4485338,229,15.643508911132812
1657711969.0493214,233,16.163124084472656
1657712037.0284796,236,15.595479965209961
