,Step,Value
0,12,15.733181953430176
1,18,15.736617155075072
2,22,15.730486411380767
3,25,15.745561384303091
4,31,15.748283554426125
5,43,15.749039263345976
6,47,15.748987911850213
7,49,15.751636849565207
8,51,15.754476029928197
9,52,15.755922511083993
10,54,15.75591613860377
11,60,15.75608751844698
12,61,15.756278174863462
13,62,15.75688401417806
14,63,15.758697994165674
15,72,15.762175467349017
16,78,15.763476537535146
17,79,15.764644853672245
18,80,15.766668243087183
19,81,15.765689535586121
20,86,15.767435830843052
21,94,15.770451474976028
22,101,15.774640423361033
23,109,15.777199080467756
24,112,15.777571887941887
25,113,15.779397933741423
26,120,15.7817115288669
27,125,15.780791548359115
28,133,15.785253396822057
29,136,15.786646582763504
30,137,15.78921541204085
31,146,15.794543015000519
32,148,15.79611399567815
33,149,15.799165276375664
34,150,15.801776975204925
35,157,15.802468474022822
36,162,15.800654879370484
37,164,15.801210304148556
38,165,15.804394146846816
39,169,15.804790318445974
40,174,15.807319102120644
41,175,15.808083448864942
42,178,15.811493607876049
43,184,15.812897638472093
44,185,15.819319214455536
45,187,15.816984176607857
46,190,15.817727870913556
47,192,15.819425708552687
48,193,15.820837059453611
49,195,15.819730253266423
50,197,15.822182212208368
51,198,15.823829727168194
52,205,15.827674063868681
53,213,15.828225143054214
54,214,15.82771171333998
55,215,15.828067990447913
56,219,15.83385190862693
57,229,15.835491493178354
58,230,15.837301525756338
59,232,15.838733455490841
60,236,15.838465150934711
61,239,15.841340245976877
62,241,15.842782056682392
63,244,15.845011489380948
64,256,15.849598407568193
65,262,15.850392861190876
66,265,15.850464610450672
67,267,15.853580428671115
68,268,15.854156524713995
69,270,15.854492313135069
70,274,15.854892483158626
71,278,15.855090916649182
72,280,15.855119423757715
73,285,15.85671599181872
74,299,15.85948290782827
75,304,15.862018907607409
76,305,15.86364568203231
77,309,15.865691827140697
78,310,15.86520132694485
79,314,15.96824101747179
80,315,15.96836922665132
81,317,15.97287632265385
82,320,15.975169196390201
83,325,15.975642571564972
84,326,15.976399546880817
85,332,15.978652534444237
86,333,15.977882465703798
87,334,15.976998542322395
88,337,15.976307402876953
89,346,15.97257851235038
90,348,15.971782313637398
91,354,15.971958518210986
92,367,15.972324401321112
93,370,15.97356104958085
94,374,15.974074710477865
95,380,15.979892206170938
96,384,15.97783736751377
97,385,15.978827846072518
98,386,15.977775910995582
99,388,15.977912674056647
100,393,15.975954744825845
101,398,15.973949694905663
102,399,15.974110100300356
103,415,15.970332429702015
104,422,15.967948136166715
105,428,15.965262787800652
106,429,15.962247895289467
107,431,15.961121672211208
108,437,15.9572700761556
109,446,15.95527759847754
110,448,15.955586768598723
111,449,15.95168527408168
112,452,15.946754593444744
113,458,15.946679881220014
114,467,15.94285413274656
115,470,15.944049714038721
116,471,15.942252239435565
117,480,15.940070126892282
118,481,15.937621253626288
119,492,15.935417225080505
120,495,15.934735690769152
121,496,15.933464448516002
122,498,15.931738160506672
123,500,15.928111086518793
124,514,15.926118755866009
125,519,15.92426233439011
126,521,15.923328369646063
127,524,15.922041682095232
128,531,15.920071955734485
129,532,15.917482812257463
130,538,15.915142758152221
131,540,15.914963975376608
132,541,15.914537823476847
133,543,15.914541577016982
134,544,15.913971562552963
135,547,15.91491330978754
136,549,15.912480294548551
137,554,15.910924118006873
138,555,15.909796863826317
139,564,16.016410221787176
140,566,16.014811287950042
141,570,16.013874791586655
142,571,16.011269555786267
143,576,16.00977643572889
144,580,16.006380274307393
145,581,16.00610383080199
146,584,16.007234313184888
147,586,16.005166463766418
148,588,16.00226274071811
149,589,16.000707530074234
150,590,15.9973661804815
151,591,15.99545417562859
152,593,15.994279407584461
153,594,15.993176993223583
154,599,15.990695842035244
155,600,15.98749210779702
156,607,15.987677001172177
157,609,15.985677533330254
158,615,15.984157635819827
159,617,15.981071354261433
160,622,15.981540143587472
161,627,15.978061869837143
162,629,15.976148339456643
163,641,15.974382328016421
164,648,15.974348206274342
165,649,15.972050193114187
166,651,15.96990156007953
167,652,15.966923201827367
168,653,15.961966875692882
169,654,15.959576554164958
170,656,15.957562127505755
171,659,15.957277525670394
172,663,15.953480335588251
173,668,15.953298311620797
174,671,15.950261986829785
175,675,15.949210266085633
176,678,15.94707132619028
177,679,15.946406441022859
178,681,15.946136006831138
179,682,15.944023126987435
180,684,15.942477964839876
181,685,15.940334679332102
182,686,15.935590947101769
183,689,15.933329621142104
184,690,15.932444353495136
185,695,15.929482271868144
186,696,15.928503546408985
187,703,15.92776268895393
188,706,15.926759893836241
189,710,15.92648544370159
190,713,15.9268045393073
191,715,15.925670744555095
192,717,15.923387647033861
193,721,15.921401771662156
194,725,15.918905321389381
195,728,15.917263846987133
196,729,15.915991837560842
197,730,15.915764090053154
198,731,15.913030914332065
199,737,15.911944018350976
200,743,15.909677348019152
201,745,15.906705376174703
202,746,15.905466853678215
203,750,15.905187266775954
204,753,15.901507594120401
205,754,15.897273649923582
206,757,15.896288794131134
207,758,15.893587273987674
208,759,15.887988746371088
209,761,15.886365156972563
210,763,15.887851561097417
211,769,15.887442321914666
212,772,15.885693047468713
213,773,15.884992454732062
214,776,15.884420795184132
215,777,15.884373975309074
216,778,15.88252970912776
217,780,15.881687371783798
218,781,15.880358672504437
219,787,15.879462285639011
220,791,15.878476433916044
221,792,15.877214996450663
222,794,15.876423336216991
223,796,15.877121821818443
224,798,15.876425240059609
225,799,15.874804208560501
226,800,15.873079281632977
227,801,15.87170544720593
228,802,15.871310974978742
229,805,15.873104132776563
230,809,15.864525870074285
231,812,15.858305118514656
232,814,15.85308837554179
233,815,15.847526623256098
234,816,15.839557224027931
235,822,15.83465149897088
236,823,15.82658704269699
237,825,15.820534154447756
238,828,15.814131638831014
239,832,15.811119306893998
240,835,15.802479835474228
241,838,15.79667376995335
242,839,15.789928822567537
243,841,15.789562960626652
244,843,15.778649752895385
245,845,15.77335894475852
246,850,15.767636435099142
247,853,15.760960827965556
248,855,15.754925631078114
249,874,15.747300881908446
250,876,15.740171634533452
251,877,15.73719562505152
252,881,15.729664939247783
253,883,15.834717609313314
254,887,15.826543353447232
255,889,15.822074983740274
256,891,15.814448830765665
257,894,15.918943235585449
258,896,15.914846271491314
259,897,15.905590196166537
260,899,15.898065036850136
261,903,15.89076375926911
262,907,15.877559160845731
263,914,15.86957502355246
264,915,15.857268156907635
265,916,15.849513670681576
266,917,15.840163145333404
267,922,15.831907349756536
268,924,15.828696174971128
269,927,15.828349047816143
270,928,15.825344707347137
271,929,15.816923470814437
272,930,15.810016672019378
273,938,15.805677653751943
274,939,15.798210114427558
275,942,15.79352408338216
276,949,15.78762911430737
277,952,15.782626606275867
278,960,15.778342305697727
279,961,15.770364685939699
280,963,15.764755441393534
281,964,15.759722900102156
282,965,15.752416770649475
283,968,15.74505249597887
284,969,15.73842623173075
285,971,15.73551100170104
286,973,15.73039201000068
287,978,15.723071209865271
288,979,15.71999399736989
289,983,15.718178903129834
290,984,15.706866712487207
291,985,15.702644143308502
292,986,15.69290428863689
293,989,15.690168580329988
294,990,15.687734887309281
295,991,15.681067709182036
296,994,15.673909322434454
297,995,15.665199222816677
298,1003,15.659492073880747
299,1007,15.656372704747163
300,1009,15.650147322273666
301,1011,15.64590722066348
302,1012,15.638476068226131
303,1015,15.632307934664842
304,1019,15.628834977769976
305,1020,15.628635619157437
306,1021,15.626338005794233
307,1024,15.624281454807337
308,1032,15.616289468048569
309,1034,15.615635349079142
310,1038,15.61017160156064
311,1039,15.60630134993102
312,1042,15.601904367315498
313,1044,15.601758889316171
314,1046,15.597311887581212
315,1051,15.592538986906083
316,1058,15.59062681114835
317,1062,15.588826969275882
318,1064,15.583116664747307
319,1070,15.577312487082986
320,1071,15.573651350279784
321,1073,15.570958736313118
322,1075,15.56496785317362
323,1079,15.56169666699723
324,1083,15.55918273720775
325,1085,15.555236780044414
326,1090,15.552883522275097
327,1091,15.547962997751808
328,1092,15.544311675879758
329,1099,15.544100530861682
330,1100,15.53870921198495
331,1106,15.533130221519153
332,1110,15.532765683754034
333,1111,15.531790396224965
334,1112,15.53022745136916
335,1121,15.524638998266601
336,1123,15.519596685050903
337,1126,15.516784207809158
338,1132,15.513568317711657
339,1133,15.509908922376338
340,1140,15.50801921425609
341,1142,15.505629690219607
342,1156,15.499263502570342
343,1159,15.493901299673546
344,1162,15.488854893412041
345,1163,15.487395003917007
346,1164,15.480745760527618
347,1167,15.4807230300189
348,1168,15.475271363836143
349,1169,15.471437019490995
350,1187,15.461815470417301
351,1190,15.4575657296383
352,1192,15.454393671127317
353,1193,15.453984160532988
354,1199,15.451694933093918
355,1200,15.44776853704667
356,1202,15.448357379996517
357,1204,15.444134140211446
358,1206,15.443274408535284
359,1208,15.438871342794657
360,1211,15.43762402302821
361,1213,15.435720164389725
362,1215,15.43352982523362
363,1217,15.43040351898568
364,1219,15.425679123230639
365,1221,15.42415609664677
366,1231,15.417923587956913
367,1235,15.413070132945874
368,1239,15.40884642929708
369,1240,15.407069299614095
370,1241,15.406649443562534
371,1243,15.398993338073442
372,1246,15.395988359526692
373,1249,15.39441962354495
374,1251,15.386119968096242
375,1254,15.385921383237667
376,1260,15.38160378584511
377,1262,15.37996132434164
378,1264,15.374894754768878
379,1265,15.373344484284178
380,1268,15.37008314637493
381,1269,15.36577860092192
382,1270,15.362909122102643
383,1273,15.361444280301782
384,1281,15.358505592045884
385,1286,15.354628406608823
386,1288,15.35211678288209
387,1294,15.352333255434129
388,1298,15.346710752194973
389,1299,15.342808578449878
390,1300,15.339135112263767
391,1301,15.339486570436783
392,1307,15.337278094655511
393,1310,15.339463403918918
394,1317,15.337373587079435
395,1319,15.332488716107322
396,1322,15.32737645254244
397,1323,15.322917881193286
398,1326,15.319934693134526
399,1332,15.317341329937312
400,1334,15.317585599285643
401,1337,15.31894030664728
402,1340,15.312348041031978
403,1341,15.315611908796706
404,1342,15.30835980620349
405,1343,15.416064534404883
406,1344,15.410368788123945
407,1350,15.407227309944243
408,1356,15.406369605936598
409,1362,15.413974172358923
410,1368,15.410617874086261
411,1373,15.410502364595887
412,1377,15.408511350807105
413,1384,15.407027536584923
414,1386,15.404887784137774
415,1389,15.402607991226816
416,1391,15.400527855146944
417,1392,15.39905080535524
418,1395,15.39776631956426
419,1396,15.39349361814535
420,1398,15.394006657122587
421,1399,15.499768452886567
422,1402,15.492439387513585
423,1419,15.487888109178
424,1420,15.4820338767526
425,1421,15.47693887978195
426,1426,15.481869331529785
427,1429,15.479516897217174
428,1433,15.474292212406379
429,1434,15.468359848601407
430,1435,15.46193226589298
431,1439,15.457649056210125
432,1440,15.45352517947859
433,1441,15.448005478297206
434,1443,15.443395628439772
435,1447,15.441263527242654
436,1449,15.437097016237805
437,1457,15.432077661981188
438,1462,15.432426399063768
439,1463,15.429346794496958
440,1472,15.426858384077624
441,1473,15.422033398030427
442,1484,15.413335219811842
443,1492,15.411781442198683
444,1493,15.403972965392663
445,1496,15.40341680774496
446,1498,15.399390059253692
447,1499,15.397072861160545
448,1507,15.398336221446645
449,1508,15.397560771677247
450,1509,15.395058266530055
451,1510,15.394242830959481
452,1513,15.392698588379867
453,1515,15.3936385363187
454,1517,15.391916315689402
455,1525,15.388329851354529
456,1530,15.384827622024334
457,1531,15.382259710794326
458,1534,15.376230263634502
459,1541,15.372597288772205
460,1543,15.367415779995811
461,1553,15.364707141147269
462,1558,15.363403180774004
463,1559,15.360804257532548
464,1561,15.358812616629587
465,1562,15.36250243693546
466,1568,15.360135757216375
467,1575,15.358156942979171
468,1576,15.356122671980776
469,1585,15.350903263116804
470,1589,15.34869913351603
471,1591,15.34558785171456
472,1595,15.342026163032008
473,1604,15.342176887195755
474,1606,15.341989619208807
475,1609,15.34735758388708
476,1611,15.349291722891959
477,1612,15.351592338988233
478,1617,15.355458236277062
479,1620,15.359176011854965
480,1625,15.360534059857143
481,1627,15.363897541737819
482,1633,15.368224512517951
483,1634,15.371376946042673
484,1635,15.37117613129416
485,1639,15.373609561173845
486,1644,15.37513856794858
487,1647,15.377711435351369
488,1649,15.379264177870414
489,1652,15.382956468037511
490,1655,15.380233709158528
491,1659,15.38248888244292
492,1666,15.389866348049642
493,1667,15.397046213927055
494,1668,15.400219249254826
495,1675,15.399830757628978
496,1677,15.402063262125443
