,Step,Value
0,9,16.007970809936527
1,15,16.00666677474976
2,19,16.006782621192936
3,22,16.00698479925347
4,28,16.005624372418772
5,40,16.009381242860844
6,44,16.006935583737288
7,46,16.00760910204542
8,48,16.013534521645084
9,49,16.012943281958417
10,51,16.010275072741127
11,57,16.00516331932817
12,58,16.003534776115966
13,59,16.006349331461497
14,60,16.002172316570952
15,69,16.00429971755075
16,75,16.00519631845874
17,76,16.00131012675853
18,77,15.999979972649758
19,78,15.997875146678144
20,83,15.997764139657164
21,91,15.999056182098483
22,98,15.9971174448472
23,106,15.996466319684616
24,109,15.998106537774392
25,110,15.99979974302653
26,117,15.99978024024043
27,122,15.981212205446667
28,130,15.980280336230335
29,133,15.979661473755483
30,134,15.97797997895201
31,143,15.981709090295302
32,145,15.978130192904313
33,146,15.973749643996511
34,147,15.971463433872465
35,154,15.968401192874804
36,159,15.971014773109141
37,161,15.967424763546385
38,162,15.96958672043973
39,166,15.966711417505351
40,171,15.963552033814306
41,172,15.965044252428799
42,175,15.963275098432952
43,181,15.96163363277272
44,182,15.962131603848556
45,184,15.962968871641857
46,187,15.963700167727685
47,189,15.959760187534783
48,190,15.957151645107679
49,192,15.959250985132432
50,194,15.958150315643657
51,195,15.95784841644535
52,202,15.953389256011365
53,210,15.954295655809648
54,211,15.953036705370327
55,212,15.952888910490696
56,216,15.95059665468657
57,227,15.949377984434872
58,229,15.946319293701851
59,233,15.94848734160956
60,236,15.944957267845565
61,238,15.943261353461786
62,241,15.943458866880293
63,253,15.94153597025861
64,259,15.944999066671745
65,262,15.941204059525536
66,264,15.951242073098982
67,265,15.949342567407054
68,267,15.947038816110425
69,271,15.945361663728129
70,275,15.94524254454263
71,277,15.944416160509558
72,282,15.944083098147626
73,296,15.944298715530408
74,301,15.942636738049178
75,302,15.939917428621566
76,306,15.94226759820742
77,307,15.944458939711918
78,311,15.945400473972025
79,312,15.94391348354505
80,314,15.943321442291753
81,317,15.943553373742859
82,322,15.943684490396054
83,323,15.941777934188382
84,329,15.943628923157044
85,330,15.946097235976255
86,331,15.946957117803503
87,334,15.946131669702861
88,343,15.944804145883031
89,351,15.940878517677985
90,364,15.937563263156113
91,367,15.934535925736343
92,371,15.931296275554907
93,377,15.928715252115152
94,381,15.927685984573248
95,382,15.919577108736306
96,383,15.926000100618912
97,390,15.923838755313408
98,395,15.923780932640645
99,396,15.920289239952423
100,412,15.911048238727215
101,419,15.908578457633888
102,425,15.903528870719903
103,426,15.900902321102668
104,428,15.89610649750712
105,434,15.89219731241486
106,443,15.888661844417664
107,445,15.888669497824074
108,446,15.884459430958625
109,449,15.876499007181264
110,455,15.868993735050736
111,464,15.86742887971622
112,467,15.861046899726432
113,468,15.85473759917094
114,477,15.845656108341585
115,478,15.85165562864855
116,489,15.849002586308597
117,492,15.843268507558548
118,493,15.839823233981987
119,495,15.835184080621659
120,497,15.832963831612316
121,511,15.827339519376515
122,516,15.818330230933238
123,518,15.811622587040654
124,521,15.813989492578939
125,529,15.807463348110915
126,535,15.806293183166183
127,537,15.802514862082813
128,540,15.795354457648386
129,541,15.791328964066775
130,544,15.788009886004476
131,546,15.785602437672386
132,551,15.777512553279793
133,552,15.773929942166552
134,561,15.771007613570081
135,563,15.769097117054741
136,567,15.763942833735147
137,568,15.762850589388275
138,573,15.75859995977613
139,577,15.753467020328516
140,578,15.75082724567882
141,581,15.746188274064318
142,583,15.745403275021186
143,585,15.745461821235207
144,586,15.742611838261503
145,587,15.738965789230084
146,588,15.73710069035878
147,590,15.73270789390441
148,591,15.728939803536532
149,596,15.725419421767036
150,597,15.723000508921436
151,604,15.722888118578314
152,606,15.71944664049922
153,612,15.715284810736684
154,614,15.709608116956709
155,619,15.703195381581818
156,624,15.703703415330086
157,626,15.704273946102932
158,638,15.705561265693415
159,645,15.703052848471051
160,646,15.698518963052747
161,648,15.697143228530862
162,649,15.696407805843332
163,650,15.694356123262194
164,651,15.692051319735262
165,653,15.68954073962812
166,656,15.683801185503324
167,660,15.682299534579688
168,665,15.680707624057499
169,668,15.678457985713653
170,672,15.678467143268016
171,675,15.677802257144174
172,676,15.672539451400125
173,678,15.668279428971694
174,679,15.668539707954682
175,682,15.661662126426894
176,683,15.652589679356959
177,686,15.648129383912266
178,687,15.641637819000756
179,692,15.640096623916218
180,693,15.638891961998343
181,700,15.638685817875796
182,703,15.631806806529314
183,707,15.626690949844026
184,710,15.61968530514661
185,712,15.621060168403739
186,714,15.619950484535863
187,718,15.61711414077754
188,722,15.6151988091537
189,725,15.608814963762358
190,726,15.607476560447367
191,727,15.602989529065304
192,728,15.600850014634027
