,Step,Value
83,2060,-0.0020970223544942725
84,2073,-0.00209526978094933
85,2076,-0.0020985756831398365
86,2077,-0.0020910012263084385
87,2079,-0.0020932654640453538
88,2081,-0.0020829647294049003
89,2085,-0.0020796323821108513
90,2089,-0.002079252388289743
91,2096,-0.0020724885944068453
92,2111,-0.002076282458462777
93,2145,-0.0020804552238781492
94,2149,-0.002081828051639368
95,2156,-0.0020817686011229746
96,2165,-0.002085748145111745
97,2177,-0.002084936343660627
98,2187,-0.002083794430224021
99,2189,-0.0020872150859217804
100,2191,-0.0020895440550625626
101,2196,-0.002081722574511937
102,2199,-0.0020731192087668176
103,2207,-0.0020745030966791496
104,2211,-0.002075793095712358
105,2231,-0.0020688417647552345
106,2236,-0.002065087807107682
107,2237,-0.0020591697690366052
108,2239,-0.0020607554513462395
109,2242,-0.0020586371168327773
110,2246,-0.0020565449456644495
111,2247,-0.0020603908562078052
112,2254,-0.002062764567645727
113,2257,-0.00206196787196927
114,2262,-0.0020662552032495772
115,2281,-0.0020660967512170815
116,2291,-0.0020635317137049107
117,2297,-0.0020512808665678617
118,2303,-0.002040807767902183
119,2307,-0.002043671260223161
120,2319,-0.0020341979476209294
121,2320,-0.00202698281814472
122,2345,-0.0020190545599632725
123,2354,-0.00202312261436364
124,2389,-0.0020147293382200035
125,2390,-0.0020035465848378038
126,2392,-0.002008418128989426
127,2436,-0.0020113251876995317
128,2444,-0.0020075530558225363
129,2451,-0.0020117649852643108
130,2453,-0.0020027212854116677
131,2455,-0.002006301422557551
132,2460,-0.0020102485583319753
133,2485,-0.0020077048127486556
134,2486,-0.002004755104621169
135,2496,-0.002007783783574957
136,2498,-0.0020008228357392076
137,2503,-0.0019998626673818154
138,2517,-0.0020047996307079974
139,2523,-0.0020041413844009174
140,2532,-0.001998877900556908
141,2547,-0.001983780451551339
142,2551,-0.001977338207035826
143,2553,-0.0019765562549654675
144,2578,-0.001975637252415813
145,2590,-0.0019800590098916545
146,2600,-0.001984368279792738
147,2606,-0.0019882273269948105
148,2623,-0.0019761116537248625
149,2629,-0.001969626917187614
150,2630,-0.001960975148015738
151,2644,-0.0019645396465355807
152,2650,-0.001961505020070225
153,2655,-0.0019528516398695228
154,2678,-0.0019393658734708275
155,2685,-0.0019449078047361194
156,2690,-0.001949732126688758
157,2703,-0.0019423244554218706
158,2710,-0.001934526420867652
159,2725,-0.0019333267966589755
160,2737,-0.0019375314986923857
161,2740,-0.001933154453705462
162,2754,-0.0019248773391684073
163,2789,-0.0019266294557767232
164,2790,-0.001931914701218956
165,2791,-0.0019331059542067664
166,2809,-0.0019383416046646986
167,2824,-0.0019433845386180517
168,2872,-0.0019348478432318712
169,2881,-0.0019364188747995525
170,2890,-0.001932730166051557
171,2896,-0.0019362949143910415
172,2917,-0.0019277857952471312
173,2919,-0.00191956217729466
174,2920,-0.0019246251555217135
175,2967,-0.0019203191339664963
176,2975,-0.0019205466626268314
177,2998,-0.0019143589560005631
178,3007,-0.0019123924364405575
179,3011,-0.001906758802076152
180,3015,-0.0019126099740553904
181,3027,-0.0019025762743148365
182,3030,-0.0019084861015716882
183,3038,-0.0019136598405559712
184,3041,-0.0019148460421504114
185,3065,-0.0019044989217289073
186,3069,-0.0019000747425116182
187,3071,-0.001898717505086502
188,3099,-0.0018990104500356368
189,3122,-0.0018935993155352803
190,3137,-0.0018951129123799277
191,3145,-0.0018965466432561285
192,3150,-0.0018915827168235672
193,3155,-0.0018914194996553317
194,3161,-0.0018928083946587785
195,3177,-0.0018970545607121907
196,3195,-0.0019029850651050687
197,3196,-0.001908306524454018
198,3203,-0.0019122996892094778
199,3206,-0.001917588052317383
200,3230,-0.0019233477617942093
201,3233,-0.0019268818941762672
202,3240,-0.0019318716752345045
203,3243,-0.0019368893784821595
204,3244,-0.001940498104697338
205,3246,-0.0019440961436503646
